All Players Year to Date MLB Pitcher_import Categories
Avail,Player,MLB,Eligible,Rank,
Wrigleyville Fielders,Yoshinobu Yamamoto SP | LAD,A,SP,1
W ( 3/27),Garrett Baumann SP | ATL,M,SP,9999
W ( 3/27),Dany Jimenez RP | ATL ,M,RP,9999
W ( 3/27),Justin Wilson RP | NYY,M,RP,9999
W ( 3/27),Scott Engler RP | TEX,M,RP,9999
W ( 3/27),Carlos Pimentel SP | SD,M,SP,9999
W ( 3/27),Adrian Alcantara SP | KC,M,SP,9999
W ( 3/27),Yerry Rodriguez RP | PIT ,A,RP,9999
East Carolina Bucs,Josh Hader RP | HOU,A,RP,9999
W ( 3/27),Nate Griep RP | COL,M,RP,9999
W ( 3/27),Adam Lau RP | BOS,M,RP,9999
W ( 3/27),Chandler Welch SP | MIL,M,SP,9999
W ( 3/27),Henry Martinez RP | CLE,M,RP,9999
W ( 3/27),Jimmy Kingsbury RP | SEA,M,RP,9999
W ( 3/27),Trevor Rogers SP | BAL ,A,SP,9999
W ( 3/27),Josh Wolf SP | CLE,M,SP,9999
W ( 3/27),Johan Belisario RP | MIL,M,RP,9999
W ( 3/27),Cole Sulser RP | TB ,M,RP,9999
Lewisberg All Blacks,Travis Sykora SP | WAS ,M,SP,9999
W ( 3/27),Samuel Holland RP | LAA,M,RP,9999
W ( 3/27),Garrett Burhenn RP | DET,M,RP,9999
W ( 3/27),Jimmy Herget RP | COL,A,RP,9999
W ( 3/27),Jack Young RP | CHW,M,RP,9999
W ( 3/27),Chase Cohen RP | ATH,M,RP,9999
W ( 3/27),Jon Harris SP | TOR,M,SP,9999
W ( 3/27),Kyle Whitten RP | TB ,M,RP,9999
W ( 3/27),Dennis Santana RP | PIT,A,RP,9999
W ( 3/27),Logan Gillaspie RP | SD,M,RP,9999
W ( 3/27),Jordan Holloway RP | SEA,M,RP,9999
W ( 3/27),Heath Hembree RP | SEA,M,RP,9999
W ( 3/27),Tucker Davidson RP | BAL,A,RP,9999
Richmond Hippies,Cade Povich SP | BAL ,A,SP,9999
W ( 3/27),Connor Sadzeck RP | MIN,M,RP,9999
W ( 3/27),Max Kranick RP | NYM ,A,RP,9999
W ( 3/27),Eric Cerantola RP | KC,M,RP,9999
W ( 3/27),Liam Norris SP | ARI ,M,SP,9999
Iowa Cubs,"Drew Rasmussen RP,SP | TB ",A,"RP,SP",9999
W ( 3/27),Tyler Mizenko RP | SF,M,RP,9999
W ( 3/27),Ryan Doolittle RP | ATH,M,RP,9999
Lewisberg All Blacks,Clayton Kershaw SP | LAD ,IL,SP,9999
W ( 3/27),Dominic Hamel SP | NYM,M,SP,9999
W ( 3/27),Chad Smith RP | NYM,M,RP,9999
W ( 3/27),Daniel Martinez RP | ATL,M,RP,9999
W ( 3/27),Austin Love SP | STL,M,SP,9999
W ( 3/27),Brad Schreiber RP | TB,M,RP,9999
W ( 3/27),Bailey Horn RP | DET,M,RP,9999
W ( 3/27),Matt Minnick RP | NYY,M,RP,9999
W ( 3/27),Victor Lizarraga SP | SD,A,SP,9999
W ( 3/27),Gerson Moreno RP | ATH,M,RP,9999
W ( 3/27),Michael Nix RP | ATL,M,RP,9999
W ( 3/27),Tejay Antone RP | CIN,M,RP,9999
W ( 3/27),Austin Sodders RP | DET,M,RP,9999
W ( 3/27),Tommy Mace SP | CLE,M,SP,9999
W ( 3/27),K.C. Hunt SP | MIL,M,SP,9999
W ( 3/27),Jack Hostetler RP | MIL,M,RP,9999
W ( 3/27),Andro Cutura RP | MIN,M,RP,9999
W ( 3/27),Karson Milbrandt SP | MIA,M,SP,9999
W ( 3/27),Riley Thompson SP | CHC,M,SP,9999
W ( 3/27),Paul Wilson SP | DET,M,SP,9999
W ( 3/27),Ryan Newell RP | MIA,M,RP,9999
W ( 3/27),Nick Burdi RP | BOS,M,RP,9999
W ( 3/27),Carlos Rodriguez SP | MIL,M,SP,9999
W ( 3/27),Juan Burgos RP | SEA,M,RP,9999
W ( 3/27),Nick Robertson RP | TOR,M,RP,9999
W ( 3/27),Declan Cronin RP | MIA ,A,RP,9999
W ( 3/27),Junior Fernandez RP | KC,M,RP,9999
W ( 3/27),Jacob Lopez RP | ATH,M,RP,9999
W ( 3/27),Holden Laws RP | SEA,M,RP,9999
W ( 3/27),Daniel McGrath RP | BOS,M,RP,9999
W ( 3/27),Jeff Lindgren RP | MIA,M,RP,9999
W ( 3/27),Chris Jefferson RP | SEA,M,RP,9999
W ( 3/27),Tucker Healy RP | ATH,M,RP,9999
W ( 3/27),Jack Wenninger SP | NYM,M,SP,9999
W ( 3/27),Wil Crowe RP | PIT,A,RP,9999
W ( 3/27),Wilkin Ramos RP | PIT,M,RP,9999
W ( 3/27),Collin McHugh RP | ATL,A,RP,9999
W ( 3/27),Freddy Tarnok RP | MIA,M,RP,9999
W ( 3/27),Anthony Bender RP | MIA ,A,RP,9999
W ( 3/27),Mason McCullough RP | ARI,M,RP,9999
W ( 3/27),Wikelman Gonzalez SP | CHW,M,SP,9999
W ( 3/27),Jakob Hernandez RP | BAL,M,RP,9999
W ( 3/27),Colby White RP | NYY,M,RP,9999
W ( 3/27),Fitz Stadler RP | TOR,M,RP,9999
W ( 3/27),Mark McLaughlin RP | CHW,M,RP,9999
W ( 3/27),Gage Boehm RP | SEA,M,RP,9999
W ( 3/27),Daniel Gonzalez RP | BOS,M,RP,9999
W ( 3/27),Jose Alvarado RP | PHI,A,RP,9999
W ( 3/27),Albert Minnis RP | HOU,M,RP,9999
Southern Playaz,Alexis Diaz RP | CIN ,IL,RP,9999
W ( 3/27),Michael McAvene SP | CHC,M,SP,9999
W ( 3/27),Keider Montero SP | DET ,M,SP,9999
W ( 3/27),Noah Song SP | BOS ,M,SP,9999
W ( 3/27),Rich Hill RP | BOS,A,RP,9999
W ( 3/27),Jordan DiValerio RP | BOS,M,RP,9999
W ( 3/27),Joseph King RP | STL,M,RP,9999
W ( 3/27),Derek Eitel SP | WAS,M,SP,9999
W ( 3/27),Danny Dopico RP | CHW,M,RP,9999
W ( 3/27),Ryan Williams SP | CHC,M,SP,9999
W ( 3/27),Carlos Duran SP | LAD,M,SP,9999
W ( 3/27),Jose Disla RP | TB,M,RP,9999
W ( 3/27),Connor Overton SP | NYM,M,SP,9999
W ( 3/27),Robbie Hitt RP | MIL,M,RP,9999
Wrigleyville Fielders,Corbin Burnes SP | ARI ,A,SP,9999
W ( 3/27),Zack Greinke SP | KC,A,SP,9999
W ( 3/27),Peter Solomon RP | ARI,A,RP,9999
W ( 3/27),Austin Fleet RP | SF,A,RP,9999
W ( 3/27),Rafael Montero RP | HOU,M,RP,9999
W ( 3/27),Ethan DeCaster RP | DET,M,RP,9999
W ( 3/27),Jose Velez RP | MIA,M,RP,9999
W ( 3/27),Tyler Skulina RP | CHC,M,RP,9999
W ( 3/27),Jeffrey Rosa SP | TB,M,SP,9999
W ( 3/27),Jeff Ames RP | MIN,M,RP,9999
W ( 3/27),Scott Weathersby RP | HOU,M,RP,9999
W ( 3/27),Paxton Thompson RP | PHI,M,RP,9999
W ( 3/27),Matt Walker SP | DET,M,SP,9999
W ( 3/27),Zach Fogell RP | BOS,M,RP,9999
W ( 3/27),Trent Harris RP | SF,M,RP,9999
W ( 3/27),Will Sanders SP | CHC,M,SP,9999
W ( 3/27),Jordan Johnson SP | MIN,M,SP,9999
W ( 3/27),Lucas Luetge RP | BOS,M,RP,9999
W ( 3/27),Andrew Hoffmann SP | KC,M,SP,9999
W ( 3/27),Koyo Aoyagi RP | PHI,M,RP,9999
W ( 3/27),Alexander Cornielle SP | MIL,M,SP,9999
W ( 3/27),Carson LaRue SP | HOU,M,SP,9999
W ( 3/27),Miguel Rosario RP | PIT,M,RP,9999
W ( 3/27),William Kempner RP | MIA,M,RP,9999
W ( 3/27),Rafael Pineda RP | SEA,M,RP,9999
W ( 3/27),Ricky Knapp RP | NYM,M,RP,9999
East Carolina Bucs,Trey Yesavage SP | TOR ,M,SP,9999
W ( 3/27),Michael Byrne RP | CIN,M,RP,9999
W ( 3/27),Mike Nikorak SP | COL,M,SP,9999
W ( 3/27),Tommy Henry SP | ARI,M,SP,9999
W ( 3/27),Jacob Bird RP | COL,A,RP,9999
W ( 3/27),Matt Tomshaw SP | CHW,M,SP,9999
W ( 3/27),Garrett Ramsey RP | BOS,M,RP,9999
Lewisberg All Blacks,Sonny Gray SP | STL ,A,SP,9999
Northern Virginia River Rats,"Nick Martinez RP,SP | CIN",A,"RP,SP",9999
W ( 3/27),Julio Eusebio RP | PIT,M,RP,9999
W ( 3/27),Edwin Jimenez RP | MIL,M,RP,9999
W ( 3/27),Maximo Castillo RP | PHI,M,RP,9999
W ( 3/27),Kurt Hoekstra RP | ATL,M,RP,9999
Southern Playaz,Luis Severino SP | ATH,A,SP,9999
W ( 3/27),Alex Mauricio RP | NYY,M,RP,9999
W ( 3/27),Karl Kauffmann RP | COL,M,RP,9999
W ( 3/27),Sean Mullen RP | TB,M,RP,9999
W ( 3/27),Tyler Stasiowski RP | MIN,M,RP,9999
W ( 3/27),Jake Sommers SP | COL,M,SP,9999
Centreville Blue Sox,Merrill Kelly SP | ARI ,A,SP,9999
Lewisberg All Blacks,Tyler Glasnow SP | LAD ,A,SP,9999
W ( 3/27),Jared Johnson SP | ATL,M,SP,9999
W ( 3/27),Kyle Brnovich RP | BAL,M,RP,9999
W ( 3/27),Hayden Juenger RP | TOR,M,RP,9999
W ( 3/27),Sean Sullivan SP | PIT,M,SP,9999
W ( 3/27),Daniel Bard RP | COL,A,RP,9999
W ( 3/27),Abdiel Mendoza RP | TOR,M,RP,9999
W ( 3/27),Ricky Vanasco RP | DET,M,RP,9999
W ( 3/27),Jacob Maton RP | TEX,M,RP,9999
W ( 3/27),Devin Sweet RP | PHI ,M,RP,9999
Levittown Panthers,Kumar Rocker SP | TEX ,A,SP,9999
W ( 3/27),Jasseel De La Cruz SP | ATH,M,SP,9999
W ( 3/27),Andrew Marrero RP | STL,M,RP,9999
W ( 3/27),Kyle Carr SP | NYY,M,SP,9999
W ( 3/27),Manuel Mercedes SP | SF,A,SP,9999
W ( 3/27),Adam Bray RP | LAD,M,RP,9999
W ( 3/27),Philip Abner RP | ARI,M,RP,9999
W ( 3/27),Jace Vines RP | KC,M,RP,9999
W ( 3/27),Zach Franklin RP | CHW,M,RP,9999
W ( 3/27),Jose Rodriguez RP | LAD,M,RP,9999
W ( 3/27),Angel Macuare RP | MIA,M,RP,9999
W ( 3/27),Matt Festa RP | TEX,M,RP,9999
W ( 3/27),Jorge Juan SP | ATL,A,SP,9999
W ( 3/27),Hector Mendoza RP | STL,M,RP,9999
W ( 3/27),Andrew Church SP | NYM,M,SP,9999
W ( 3/27),Matt Frawley RP | NYY,M,RP,9999
W ( 3/27),Andrew Thurman SP | ATL,M,SP,9999
W ( 3/27),CJ Van Eyk SP | TOR,M,SP,9999
W ( 3/27),Stevie Branche RP | CIN,M,RP,9999
Centreville Blue Sox,Ryan Pepiot SP | TB ,A,SP,9999
W ( 3/27),Jordan Guerrero RP | SD,M,RP,9999
W ( 3/27),Brennan Malone SP | ARI,M,SP,9999
W ( 3/27),Andres Sotillet RP | KC,M,RP,9999
W ( 3/27),Cameron Junker RP | PIT,A,RP,9999
W ( 3/27),Spencer Bivens RP | SF ,A,RP,9999
W ( 3/27),Cameron Bishop SP | BAL,M,SP,9999
W ( 3/27),Blake Taylor RP | NYM,M,RP,9999
W ( 3/27),Keegan Akin RP | BAL,A,RP,9999
W ( 3/27),Brock Stewart RP | MIN ,A,RP,9999
W ( 3/27),Kodi Whitley RP | ATL,M,RP,9999
W ( 3/27),Blake Taylor RP | TEX,M,RP,9999
W ( 3/27),Brady Feigl RP | MIN,M,RP,9999
W ( 3/27),Tyson Miller RP | CHC ,IL,RP,9999
W ( 3/27),Connor Thomas RP | MIL ,A,RP,9999
W ( 3/27),Marc Church RP | TEX ,A,RP,9999
W ( 3/27),El'Hajj Muhammad RP | CHW,M,RP,9999
W ( 3/27),Joe Kelly RP | LAD,A,RP,9999
W ( 3/27),Jose Castillo RP | ARI,M,RP,9999
W ( 3/27),Andrew Politi RP | BOS,M,RP,9999
W ( 3/27),Anthony Arguelles RP | WAS,M,RP,9999
W ( 3/27),Ricardo Pinto RP | PHI,M,RP,9999
W ( 3/27),Joshua Walker RP | TOR ,M,RP,9999
W ( 3/27),Alex Burgos RP | LAD,M,RP,9999
W ( 3/27),Zach Davies SP | WAS,M,SP,9999
W ( 3/27),Luis Ramirez RP | COL,M,RP,9999
W ( 3/27),Rob Rogers RP | LAD,M,RP,9999
W ( 3/27),Domingo Gonzalez RP | ATL,M,RP,9999
W ( 3/27),John Curtiss RP | ARI,M,RP,9999
W ( 3/27),Ryan Sandberg RP | MIL,M,RP,9999
W ( 3/27),R.J. Dabovich RP | SF,M,RP,9999
W ( 3/27),Connor Lunn SP | STL,M,SP,9999
W ( 3/27),Matthew Wivinis RP | NYY,M,RP,9999
W ( 3/27),Logan Henderson SP | MIL,M,SP,9999
W ( 3/27),Sam Knowlton RP | ARI,M,RP,9999
W ( 3/27),Yeudy Garcia SP | PIT,M,SP,9999
W ( 3/27),Tyler Gough SP | SEA,M,SP,9999
South Carolina Ballcocks,Zebby Matthews SP | MIN,M,SP,9999
W ( 3/27),Matt Whitehouse RP | CLE,M,RP,9999
W ( 3/27),Alejandro Melean SP | TOR,M,SP,9999
W ( 3/27),Logan Gragg SP | STL,M,SP,9999
W ( 3/27),Indigo Diaz RP | NYY,M,RP,9999
W ( 3/27),Clayton Andrews RP | NYY,M,RP,9999
W ( 3/27),Aaron Brooks SP | ATH,M,SP,9999
W ( 3/27),Cade Smith SP | NYY,M,SP,9999
W ( 3/27),Michael Zouzalik RP | BAL,M,RP,9999
W ( 3/27),Brooks Raley RP | NYM,A,RP,9999
W ( 3/27),Tristan Stivors RP | CHW,M,RP,9999
W ( 3/27),Troy Bacon RP | ATL,M,RP,9999
W ( 3/27),Sean Isaac RP | LAA,M,RP,9999
W ( 3/27),Darwinzon Hernandez RP | BAL,M,RP,9999
W ( 3/27),Taylor Grover RP | BAL,M,RP,9999
W ( 3/27),Jaron Long SP | WAS,M,SP,9999
W ( 3/27),Freicer Perez SP | NYY,M,SP,9999
W ( 3/27),Felix Cepeda RP | BOS,M,RP,9999
W ( 3/27),David Hurlbut SP | TEX,M,SP,9999
W ( 3/27),Brian Clark SP | CHW,M,SP,9999
W ( 3/27),Matt Carasiti RP | ATL,M,RP,9999
W ( 3/27),Jordy Vargas SP | COL,M,SP,9999
Midlothian DeadHeads,Alejandro Rosario SP | TEX,M,SP,9999
W ( 3/27),John Church RP | NYM,M,RP,9999
W ( 3/27),Kolby Allard SP | CLE,M,SP,9999
W ( 3/27),"Peter Lambert RP,SP | COL",A,"RP,SP",9999
Wrigleyville Fielders,Walker Buehler SP | BOS ,A,SP,9999
W ( 3/27),Steven Perez RP | CLE,M,RP,9999
W ( 3/27),Zack Phillips RP | KC,M,RP,9999
W ( 3/27),Logan Taylor RP | NYM,M,RP,9999
W ( 3/27),Wade Miley SP | CIN ,M,SP,9999
Fairfax Flying Squirrels,Jeff Hoffman RP | TOR,A,RP,9999
W ( 3/27),Patrick Weigel RP | WAS,M,RP,9999
W ( 3/27),Stiward Aquino SP | LAA,A,SP,9999
Midlothian DeadHeads,Kyle Harrison SP | SF ,M,SP,9999
W ( 3/27),Joel Kuhnel RP | PHI,M,RP,9999
W ( 3/27),Yohan Ramirez RP | PIT,M,RP,9999
W ( 3/27),Dylan Spacke RP | BOS,M,RP,9999
W ( 3/27),Reid Humphreys RP | COL,M,RP,9999
W ( 3/27),William Corcoran SP | ARI,M,SP,9999
W ( 3/27),Samuel Sanchez SP | LAD,M,SP,9999
W ( 3/27),Ike Schlabach RP | PIT,M,RP,9999
W ( 3/27),Paul Campbell RP | MIA,M,RP,9999
W ( 3/27),Huascar Ynoa SP | MIN ,M,SP,9999
W ( 3/27),Luis Patino RP | SD,M,RP,9999
W ( 3/27),John Gorman RP | ATH,M,RP,9999
W ( 3/27),Javier Medina SP | COL,M,SP,9999
W ( 3/27),Beau Burrows RP | MIN,M,RP,9999
W ( 3/27),Angel Perdomo RP | LAA ,A,RP,9999
W ( 3/27),Cody Poteet SP | CHC,M,SP,9999
W ( 3/27),Trey Cochran-Gill RP | ATH,M,RP,9999
W ( 3/27),Sammy Natera SP | LAA,M,SP,9999
W ( 3/27),Dylan Coleman RP | BAL,M,RP,9999
W ( 3/27),Nick Routt RP | CIN,M,RP,9999
W ( 3/27),Victor Payano SP | MIA,M,SP,9999
W ( 3/27),Jacob Brentz RP | TB,M,RP,9999
W ( 3/27),Joe Filomeno RP | TEX,M,RP,9999
W ( 3/27),Esteban Mejia SP | BAL,M,SP,9999
W ( 3/27),Kevin Coulter RP | CLE,M,RP,9999
W ( 3/27),Steven Cruz RP | KC,M,RP,9999
W ( 3/27),Daniel Norris RP | CLE,A,RP,9999
W ( 3/27),A.J. Alexy RP | MIN,M,RP,9999
W ( 3/27),Jared Southard RP | LAA,M,RP,9999
W ( 3/27),Tanner Gordon SP | COL,M,SP,9999
W ( 3/27),Adrian Chaidez SP | HOU,M,SP,9999
W ( 3/27),Kyle Smith SP | HOU,M,SP,9999
W ( 3/27),James Buckelew RP | MIA,M,RP,9999
W ( 3/27),Luke Holman SP | CIN,M,SP,9999
W ( 3/27),Jesus Gonzalez RP | SD,M,RP,9999
W ( 3/27),Kevin Matthews SP | TEX,M,SP,9999
W ( 3/27),Justin Kelly RP | ATL,M,RP,9999
W ( 3/27),Chris Kean RP | NYY,M,RP,9999
W ( 3/27),Edison Frias RP | HOU,M,RP,9999
W ( 3/27),Raymond Kerr RP | ATL,M,RP,9999
W ( 3/27),Ian Gibaut RP | CIN ,A,RP,9999
W ( 3/27),Dylan File SP | SEA,M,SP,9999
W ( 3/27),Jake Elliott RP | ATL,M,RP,9999
W ( 3/27),Nick Anderson RP | STL ,M,RP,9999
W ( 3/27),Alex Santos SP | HOU,M,SP,9999
Centreville Blue Sox,Yusei Kikuchi SP | LAA ,A,SP,9999
W ( 3/27),Anderson Espinoza RP | SD,M,RP,9999
W ( 3/27),Jake Reed RP | LAD,A,RP,9999
W ( 3/27),Justin King RP | MIA,M,RP,9999
W ( 3/27),Michael Bienlien RP | DET,M,RP,9999
W ( 3/27),"Mitch Spence RP,SP | ATH ",A,"RP,SP",9999
W ( 3/27),Eris Filpo RP | TEX,M,RP,9999
W ( 3/27),Reggie Crawford RP | SF ,M,RP,9999
W ( 3/27),Shane Smith RP | CHW ,A,RP,9999
W ( 3/27),David Speer RP | CLE,M,RP,9999
W ( 3/27),Greg Nappo SP | MIA,M,SP,9999
W ( 3/27),Matt Mikulski SP | SF,M,SP,9999
W ( 3/27),Mark Serrano RP | ARI,M,RP,9999
W ( 3/27),Chris Muller RP | TB,M,RP,9999
W ( 3/27),T.J. Brock RP | TOR ,M,RP,9999
W ( 3/27),Johendi Jiminian SP | MIN,M,SP,9999
W ( 3/27),Fernando Perez RP | DET,M,RP,9999
W ( 3/27),Blake Rivera SP | SF,M,SP,9999
W ( 3/27),Ben Hecht RP | CHC,M,RP,9999
W ( 3/27),Ryan Jensen SP | MIN,M,SP,9999
W ( 3/27),Kyle Wilson RP | NYM,M,RP,9999
W ( 3/27),Cole Stapler RP | ARI,M,RP,9999
W ( 3/27),Taylor Rashi RP | ARI,M,RP,9999
W ( 3/27),Victor Garcia RP | LAA,M,RP,9999
W ( 3/27),Caleb Ferguson RP | PIT,A,RP,9999
South Carolina Ballcocks,Michael Lorenzen SP | KC,A,SP,9999
W ( 3/27),Bryan Mata SP | BOS ,M,SP,9999
East Carolina Bucs,Dylan Cease SP | SD ,A,SP,9999
W ( 3/27),Alec Gamboa RP | LAD,M,RP,9999
W ( 3/27),Trevor Kuncl RP | CIN,M,RP,9999
W ( 3/27),Joan Adon RP | WAS,M,RP,9999
W ( 3/27),Emerson Hancock SP | SEA ,A,SP,9999
W ( 3/27),Luis Ramirez RP | PHI ,M,RP,9999
W ( 3/27),Grant Zawadzki RP | TEX,M,RP,9999
W ( 3/27),Sean Guenther RP | DET,M,RP,9999
W ( 3/27),Jack Choate SP | SF,M,SP,9999
W ( 3/27),Robert Wegielnik RP | CLE,M,RP,9999
W ( 3/27),Austin House RP | COL,M,RP,9999
W ( 3/27),Eury Ramos RP | CHC,M,RP,9999
W ( 3/27),Vinny Nittoli RP | MIL,M,RP,9999
W ( 3/27),Jean-Carlos Mejia RP | MIL,A,RP,9999
W ( 3/27),Aaron McGarity RP | CHW,M,RP,9999
W ( 3/27),D.J. Brown RP | CLE,M,RP,9999
W ( 3/27),Willy Ortiz SP | TB,M,SP,9999
W ( 3/27),Garrett Stallings SP | MIL,M,SP,9999
W ( 3/27),Jose Quezada RP | SD,M,RP,9999
W ( 3/27),Blake Perry RP | SEA,M,RP,9999
W ( 3/27),Jake Faherty RP | MIA,M,RP,9999
Southern Playaz,Sean Manaea SP | NYM ,A,SP,9999
W ( 3/27),Jack O'Loughlin RP | COL,M,RP,9999
W ( 3/27),Dauris Valdez RP | SEA,A,RP,9999
W ( 3/27),Tyler Duffey RP | KC,M,RP,9999
W ( 3/27),Tyler Mattison RP | DET ,M,RP,9999
W ( 3/27),Luis Ledo RP | LAA,M,RP,9999
W ( 3/27),Mark Peterson RP | KC,M,RP,9999
W ( 3/27),Kevin Ginkel RP | ARI ,A,RP,9999
W ( 3/27),Mitchell Tyranski RP | CHC,M,RP,9999
W ( 3/27),Jose Albertos RP | CHC,M,RP,9999
W ( 3/27),Matt Gage RP | DET,M,RP,9999
W ( 3/27),Adrian Bohorquez SP | MIN,M,SP,9999
W ( 3/27),Carson Coleman RP | TEX ,M,RP,9999
W ( 3/27),Benjamin Gross SP | MIN,M,SP,9999
W ( 3/27),Dalton Stambaugh RP | CHC,M,RP,9999
W ( 3/27),Trey Supak SP | ATH,M,SP,9999
W ( 3/27),Bennett Sousa RP | HOU ,A,RP,9999
W ( 3/27),Mike Mayers RP | TOR,A,RP,9999
W ( 3/27),Brandon Koch RP | MIN,M,RP,9999
W ( 3/27),Ben Peoples SP | TB,M,SP,9999
W ( 3/27),Max Herrmann RP | LAA,M,RP,9999
W ( 3/27),Jackson Goddard RP | ARI,M,RP,9999
W ( 3/27),Jean Pinto SP | BAL ,M,SP,9999
W ( 3/27),Joseph Yabbour RP | CHW,M,RP,9999
W ( 3/27),Fabian Williamson SP | MIA,M,SP,9999
W ( 3/27),Matt Manning SP | DET,M,SP,9999
W ( 3/27),Jack Snyder RP | TB,M,RP,9999
W ( 3/27),Antonio Senzatela SP | COL,A,SP,9999
W ( 3/27),Ubaldo Soto SP | LAA,M,SP,9999
W ( 3/27),Brendan McCurry RP | LAA,M,RP,9999
W ( 3/27),Eduardo Vera SP | WAS,M,SP,9999
W ( 3/27),Miguel Rodriguez RP | MIN,M,RP,9999
Southern Playaz,Kyle Finnegan RP | WAS,A,RP,9999
W ( 3/27),Michael Burrows RP | PIT,M,RP,9999
W ( 3/27),Emiliano Teodo SP | TEX,M,SP,9999
W ( 3/27),Erick Pinales RP | DET,M,RP,9999
W ( 3/27),Jake Bloss SP | TOR ,M,SP,9999
W ( 3/27),Juan Mota RP | CLE,M,RP,9999
W ( 3/27),Zach Willeman RP | KC,M,RP,9999
W ( 3/27),Ronny Garcia RP | HOU,M,RP,9999
W ( 3/27),Juan Hillman SP | CLE,M,SP,9999
W ( 3/27),Rainy Lara RP | NYM,M,RP,9999
W ( 3/27),Jon Heasley RP | CHW,M,RP,9999
W ( 3/27),Joseph Zanghi RP | NYM,M,RP,9999
W ( 3/27),Chris Jensen RP | COL,M,RP,9999
W ( 3/27),Eric Lauer SP | TOR,M,SP,9999
W ( 3/27),Ben Krauth RP | CLE,M,RP,9999
Richmond Hippies,Spencer Strider SP | ATL ,IL,SP,9999
Northern Virginia River Rats,Griffin Canning SP | NYM ,A,SP,9999
W ( 3/27),Luis Quinones RP | TOR,M,RP,9999
W ( 3/27),Trevor Kelley RP | SEA,M,RP,9999
W ( 3/27),J.J. Niekro RP | ATL,M,RP,9999
W ( 3/27),Norge Vera SP | CHW,M,SP,9999
W ( 3/27),Chase Solesky SP | WAS,M,SP,9999
W ( 3/27),Tyler Jay RP | MIL,M,RP,9999
East Carolina Bucs,Jose Berrios SP | TOR ,A,SP,9999
W ( 3/27),Juan Valera SP | BOS,M,SP,9999
Lewisberg All Blacks,Shane Bieber SP | CLE ,A,SP,9999
W ( 3/27),Alimber Santa RP | HOU,M,RP,9999
W ( 3/27),Dan Hammer RP | TB,M,RP,9999
W ( 3/27),Harrison Cohen RP | NYY,M,RP,9999
W ( 3/27),Martin Agosta SP | SF,M,SP,9999
W ( 3/27),Erasmo Pinales RP | HOU,M,RP,9999
W ( 3/27),Andrew Brown RP | PHI,M,RP,9999
W ( 3/27),Hayden Seig RP | LAA,M,RP,9999
W ( 3/27),Ken Giles RP | ATL,M,RP,9999
W ( 3/27),Jay Groome SP | SD ,M,SP,9999
W ( 3/27),Kyle Hunter RP | SEA,M,RP,9999
W ( 3/27),Jaden Hamm SP | DET,M,SP,9999
W ( 3/27),Andre Jackson RP | PIT,A,RP,9999
W ( 3/27),Kannon Kemp SP | SD ,M,SP,9999
W ( 3/27),Blake Holub RP | MIL,M,RP,9999
W ( 3/27),Bryan Brickhouse RP | SF,M,RP,9999
W ( 3/27),Clayton Beeter RP | NYY ,IL,RP,9999
W ( 3/27),Gerald Ogando RP | BAL,M,RP,9999
W ( 3/27),Nick Sinacola RP | SF,M,RP,9999
W ( 3/27),Zach Petrick SP | STL,M,SP,9999
W ( 3/27),Coleman Crow SP | MIL ,A,SP,9999
W ( 3/27),Lucas Knowles RP | WAS ,M,RP,9999
Northern Virginia River Rats,Darius Vines SP | ATL,M,SP,9999
Wrigleyville Fielders,Devin Williams RP | NYY,A,RP,9999
W ( 3/27),Marcus Johnson SP | TB,M,SP,9999
Iowa Cubs,Andrew Kittredge RP | BAL ,A,RP,9999
W ( 3/27),Nick Davila SP | SEA ,M,SP,9999
W ( 3/27),Angel German RP | PIT,M,RP,9999
W ( 3/27),Daniel Juarez RP | NYM,M,RP,9999
W ( 3/27),Sean Hermann SP | NYY,M,SP,9999
W ( 3/27),Burch Smith RP | PIT ,M,RP,9999
W ( 3/27),Robert Stephenson RP | LAA ,IL,RP,9999
W ( 3/27),Kyle Hart SP | SD ,A,SP,9999
W ( 3/27),Logan Rinehart RP | BAL,M,RP,9999
W ( 3/27),Cameron Booser RP | CHW,A,RP,9999
W ( 3/27),Mike Walsh RP | PIT,M,RP,9999
W ( 3/27),Owen Holt RP | CIN,M,RP,9999
W ( 3/27),Jojo Ingrassia SP | BOS,M,SP,9999
W ( 3/27),Skylar Arias RP | BOS,M,RP,9999
W ( 3/27),Jorge Reyes SP | SD,M,SP,9999
W ( 3/27),Austin Gordon SP | LAA,M,SP,9999
W ( 3/27),Nolan Watson SP | SD,M,SP,9999
W ( 3/27),Everhett Hazelwood RP | CHW,A,RP,9999
W ( 3/27),Jack Sellinger RP | MIA,M,RP,9999
W ( 3/27),Kenny Rosenberg RP | LAA,A,RP,9999
W ( 3/27),"Adrian Houser RP,SP | TEX",M,"RP,SP",9999
W ( 3/27),Will Ethridge SP | COL,M,SP,9999
W ( 3/27),M.D. Johnson SP | MIA,M,SP,9999
W ( 3/27),Rolddy Munoz RP | ATL,M,RP,9999
W ( 3/27),Braeden Ogle RP | PIT,M,RP,9999
W ( 3/27),Bailey Dees RP | NYY,M,RP,9999
W ( 3/27),Nick Raquet SP | STL,M,SP,9999
W ( 3/27),Alec Grosser SP | ATL,M,SP,9999
W ( 3/27),Alfred Vega RP | NYM,M,RP,9999
W ( 3/27),Joe Glassey RP | BAL,M,RP,9999
