Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,16,"Shintaro Fujinami","OAK","MIRP","AAA",2023,"40","Low",,"29.4694444","6' 6""","180","R","R",2022,"Free Agent","OAK",,"Japan","Fujinami was an NPB All-Star three times before he turned 22, but he became like Japan's Rick Ankiel in his mid-20s and had issues with strike-throwing so severe that he had to be demoted for big chunks throughout the last half decade. While being yo-yo'd back and forth between the minors and the majors (and the bullpen and the rotation) in 2022, Fujinami posted the lowest walk rate of his career (8.2%) while 43% of his pitches were in the strike zone, which is more in line with his career norms. Coinciding with Fujinami's surface-level improvement in this area was an uptick in his splitter usage and effectiveness, as well as his overall arm strength. He sat 95-96 mph and was up to 100 (about a three-tick bump compared to 2021) while more than doubling his splitter usage (52% fastball, 20% slider, 26% split, and the occasional curveball) in his Central League (Japan's top league) outings. Coming into the season, opinions were split regarding his viability as a starter and hinged mostly on whether or not his strike-throwing improvement was for real. After a few big league starts at the beginning of the season, Fujinami did indeed move to the bullpen, where his arsenal seems better suited in smaller bursts, rarely lasting more than two innings in relief despite his repertoire depth.","ziS7xt1nZZQ","31839"
,14,"Chase Silseth","LAA","MIRP","AAA",2023,"40","Med",,"23.3694444","6' 0""","217","R","R",2021,"Draft","LAA",485000,"Arizona","Silseth was talented enough to be drafted out of Southern Nevada, but instead he transferred to Arizona, where he became one of the hardest-throwing college pitchers in the 2021 draft; he signed for $485,000 as the Angels' 11th round pick. He was the guy from that historic pitcher-only class who was pushed up the minor league ladder the fastest, and he debuted in 2022. He's been back and forth from Salt Lake City as a swingman so far in 2023, at times throwing as many as six inning in the minors while never throwing much more than three at a time in the big leagues. Silseth bullies hitters with velocity and a panoply of pitches. He scatters firm stuff with variable shapes — a four-seamer, a sinker, and an upper-80s cutter — early in counts, and then has a more traditional low-80s slider and a splitter to put hitters away. His splitter usage has yo-yo'd over the last several years, but it's still his most potent way to miss a bat. His fastballs tend to play down due to ineffective movement, and Silseth's velo has been trending down throughout the last year or so. He's probably a lower-leverage long reliever in the end, as there aren't two plus or better pitches here to facilitate a high-leverage role. The Angels don't have a ton of optionable starters in the minors and that may impact how Silseth is used in the short-term.",,"30074"
,12,"Justin Topa","SEA","SIRP","MLB",2023,"40","High",,"32.5666666","6' 4""","200","R","R",2013,"Draft","PIT",,"LIU Brooklyn","Yes, the 32-year-old Topa was still rookie-eligible entering the year because he's had trouble staying on the field. His journey has included two Tommy Johns, a multi-year stint in Indy Ball, renewed elbow issues in 2021 that would eventually lead to a flexor tendon surgery in 2022, and than an ankle contusion at the end of last season. He's already thrown twice as many big league innings in 2023 as he did in parts of three big league seasons prior. Healthy Topa is really nasty. He has an upright, sidearm delivery that generates mid-90s velo, which he has long paired with a low-80s lateral slider. The last two years he's begun to fold in a few changeups and, in 2023, a new, low-90s cutter. All three of his harder pitches are generating an above-average groundball rate, with his primary fastball getting grounders at a whopping 72% clip. There are some situations when you need that groundball and would rather have Topa out there than anyone else in your bullpen, even though he isn't a bat-missing reliever.",,"15145"
,24,"Jose E. Hernandez","PIT","SIRP","AAA",2023,"40","Med",,"25.7527777","6' 3""","205","L","L",2015,"J2","LAD",,"Dominican Republic","Hernandez showed up to 2022 spring training with a harder breaking ball than he had previously shown, and as the season went along, he added to his fastball as well. Hernandez sat 93-96 mph in 2021 and when seen prior to Dodgers list publication last season, then kept throwing harder throughout the summer and ended up averaging 95-97 and touching 101 while with Double-A Tulsa. His breaking ball is now a mid-80s power breaker that's up to 88-89 at peak and generates plus chase and whiff rates. You'll occasionally see a low-90s changeup from Hernandez as well, but he’s a relief prospect all the way and likely to stick in Pittsburgh’s bullpen despite below-average command. The Pirates snagged him in December’s Rule 5 draft, making him only the second lefty reliever on their 40-man, so he'll likely be called upon for consistent use out of the big league ‘pen in 2023.",,"22318"
,19,"José Caballero","SEA","2B","MLB",2023,"40","Low",,"27.0861111","5' 9""","165","R","R",2017,"Draft","ARI",,"Chipola JC (FL)","Caballero is on pace to have a 3-WAR season as Seattle's part-time second baseman and reserve SS/3B, but over time, he projects as more of a 1-WAR annual performer whose contribution to the team is as much about his competitive edge as it is his skill level. Caballero is perhaps the best in baseball at leveraging the pitch clock and timing his entry into the batter's box in such a way as to make the opposing pitcher vulnerable to a violation, or to cause the pitcher to come set before Caballero has visually addressed the mound. It sometimes puts the opposing pitcher on tilt, and I can't decide if it's bush league or brilliant, but like the Patrick Beverlys and Tie Domis of the world, Caballero is the kind of player you love when he's on your team and hate when he's not. His best offensive attribute is his plate coverage, which is especially impressive at the top of the strike zone. So long as the Mariners remain thin with viable shortstops, he'll likely play a utility infield role.",,"23401"
,18,"Ryan Kreidler","DET","SS","MLB",2024,"40","Low",,"25.8861111","6' 4""","208","R","R",2019,"Draft","DET",517400,"UCLA","Kreidler is a weird player who looks much more athletic on defense than he does in the batter's box. He's short to the ball on the inner third of the plate and can turn on middle-in fastballs, but he's unable to cover the outer edge and takes a lot of awkward looking, ugly stabs at pitches out there. He has struck out at a 25-29% clip during the last two-and-a-half seasons he's played at Toledo. 
The more important feature here is that Kreidler can actually play shortstop. He has below-average range, but his actions, footwork (especially around second base) and arm strength are all plus. He makes a lot of fun, acrobatic plays and hoses guys even though he's a bigger, slower dude. The Tigers also gave him some run in center field last year, but Kreidler didn't look good out there. He's a funky-profiled, glove-first infielder most likely to be used as a defensive replacement.",,"25867"
,10,"Otto Lopez","TOR","CF","MLB",2023,"40","Low",,"25","5' 10""","185","R","R",2016,"J2","TOR",60000,"Dominican Republic","Lopez, Team Canada's shortstop in the World Baseball Classic (he's a dual Dominican/Canadian citizen whose family moved to Montreal when he was 12), entered 2023 spring training in the mix for one of Toronto's last Opening Day roster spots. Lopez has played all over the diamond during his pro career, be it stateside or in the Dominican Winter League. His arm strength keeps him from truly profiling at shortstop, but his range and instincts are sufficient to play both second base and center field. The Blue Jays beefed up their center field depth ahead of Lopez in the form of Kevin Kiermaier and Daulton Varsho, so what had recently looked like a viable path to a roster spot for him is currently occupied by those two and Santiago Espinal. He's a long-term fit as a very versatile utilityman with a plus hit tool and basically no power. In 91 games at Triple-A in 2022, he slashed .297/.378/.415 with 10.5% walks and just 15.6% strikeouts before he got a big league cup of coffee at the end of the year. Lopez tends to poke soft contact the other way, wearing out shallow right field. He's especially difficult to beat with fastballs and puts enough balls in play to be a semi-regular big leaguer at several positions.",,"19608"
,35,"Miles Mastrobuoni","CHC","SS","MLB",2023,"40","Low",,"27.9194444","5' 11""","185","L","R",2016,"Draft","TBR",100000,"Nevada","Mastrobuoni had a very eventful six months leading up to the 2023 season. He was part of Tampa Bay’s annual 40-man roster crunch, was traded to the Cubs in mid-November, spent some time with prospect-rich Licey in the Dominican Winter League, then played for Team Italy during the WBC and broke camp with the big league team for the first time in his career in March. He’s been up and down between Wrigley and Triple-A this year, as he has yet to adapt his approach to major league pitching. He’s a career .287/.371/.397 hitter in the minors and doesn’t have the kind of power typical of an everyday player, but the contact and on-base pieces, combined with a Ryan Freel-like defensive versatility, make him a high-probability big league utilityman. While he plays all over the place, Mastrobuoni is not a very good defensive player at any of those spots. He seems likely to play all over the place in more ways than one, as he is poised to hop on and off the fringe of many different rosters for a long time because of his on-base skills and panoply of defensive fits.",,"20017"
,26,"Blake Perkins","MIL","CF","MLB",2023,"40","Low",,"27.0583333","5' 11""","181","S","R",2015,"Draft","WSN",800000,"Verrado HS (AZ)","Originally a second round pick by Washington, Perkins is now on his fourth org after signing a big league deal with Milwaukee upon becoming a minor league free agent. A career .234/.339/.346 hitter in the minors, Perkins hit as many homers in 2022 (15) as he had in the previous two years combined and may have made a relevant swing change at some point during the last few seasons while off the prospect radar. His groundball rates have fallen throughout his pro career, and Perkins began switch-hitting fairly late, close to when he turned pro. Perkins' outfield defense is mostly why he got a big league deal with Milwaukee. He runs well enough to play center and has experience at every outfield position. Power upticks at Trenton and Scranton (Hoy-Jun Park, etc.) have proven to be faulty indicators of actual thump in the past, and there probably isn't much of one here despite some of the supporting metrics. But Perkins' glove, speed, and the quality of his at-bats from both sides of the plate give him a fifth outfielder's skill set.",,"19921"
,22,"Alika Williams","PIT","SS","AAA",2024,"40","Med",,"25.3333333","6' 2""","170","R","R",2020,"Draft","TBR",1850000,"Arizona State","A plus runner and slick shortstop defender, Williams' carrying tool is his defensive ability. He's also had a good bat-to-ball track record, but the nature of his swing (which appears geared for low-ball contact) and his propensity to chase might make him vulnerable against power fastballs at the letters in the big leagues, though for now it just limits the quality of his contact. Weirdly, the swing comp here is Zack Greinke, since Williams is best at ambushing fastballs middle-down and scooping them out to left field. He's short to the ball and can lift balls down and in, while he serves pitches away from him the other way. He's also not very physical. It's the light-hitting profile of a sixth infielder.",,"27604"
,14,"Jake Irvin","WSN","SP","MLB",2023,"40","Low",,"26.6194444","6' 6""","227","R","R",2018,"Draft","WSN",550000,"Oklahoma","After a handful of Triple-A starts at the beginning of 2023, Irvin was quickly promoted to D.C. and has made a few starts as of list publication. He repeats his delivery with fantastic consistency despite his lanky, 6-foot-6 frame, and fills the zone with a fastball that sits 91-95 mph and has touched 97 this year. It doesn't have bat-missing movement, but Irvin hides the ball for a long time and his size enables him to release it right on top of hitters, which takes them at least a few pitches to adjust to. Irvin also has a consistent, above-average two-plane breaker in the low-80s with about 13 inches of horizontal break that has the look of a ""sweeper,"" though in Irvin's case scouts have called it a curveball forever. He's still largely a two-pitch guy, as his changeup feel really hasn't progressed to this point. He needs a third pitch, as his curveball is fairly distinguishable from his fastball out of hand and it's going to be important for him to have a pitch that keeps hitters off the fastball. His arm action is loose and whippy, but Irvin's feel for changeup execution is very inconsistent, scattering them all over. With a frame and delivery like this, Irvin is going to be an innings-eating big league arm of some kind, but he now essentially has his option years to find a third pitch before he ends up in the bullpen.",,"21504"
,19,"Tom Cosgrove","SDP","SIRP","MLB",2023,"40","Low",,"26.2972222","6' 2""","190","L","L",2017,"Draft","SDP",115000,"Manhattan","Cosgrove is a pretty standard low-slot lefty reliever with an upshot angle fastball and slider. He's generating a plus swinging strike rate on his slider thus far in the big leagues, and his heater is getting grounders at a 72% rate even though it has upward angle. He's stuff is consistent with a typical bullpen's second-best lefty.",,"23443"
,25,"Gus Varland","LAD","MIRP","AAA",2023,"40","Low",,"27.6833333","6' 1""","205","L","R",2018,"Draft","OAK",125000,"Concordia","Milwaukee's Rule 5 pick, Varland sits 92-96 mph with running life as a starter, flashes a plus slider, and shows starter-worthy changeup feel, and his stuff started playing better when the Dodgers moved him to the bullpen part of the way through 2022. Most of Varland’s swing-and-miss damage is done with his fastball, as despite his slider’s bite and length and his changeup’s consistent location, those pitches weren't as dastardly and effective as a starter. A long arm action was already pointing Varland's forecast toward the bullpen, where the repertoire depth he developed as a starter will underscore an otherwise pretty standard 7th inning fastball/slider combination.","2JY8hk6y2eI","24737"
,28,"Kevin Kelly","TBR","SIRP","MLB",2023,"40","Low",,"25.8416666","6' 2""","200","R","R",2019,"Draft","CLE",,"James Madison","Tampa Bay's 2022 Rule 5 pick from Cleveland, Kelly is a sidearm reliever with east/west command of a fastball/slider combination that has given hitters fits at each minor league level. He posted a 1.11 ERA at Akron during the first half of the 2022 season and a 2.73 mark at Columbus in the second, but the Guardians didn't add him to their 40-man and the Rays popped him in the Rule 5. His fastball bores in toward the knees of right-handed hitters and is difficult to square up even though Kelly only sits 90-92 mph. The pitch generates a ton of groundballs; Kelly has never run a groundball rate south of 50%, and he is almost impossible to elevate. Even though his delivery is pretty whacky, he still has solid glove-side control of his slider. He isn't Sergio Romo or anything, but he tends to live on the outer half and stay away from damage, missing the occasional bat against righties who just don't see that pitch out of his hand. There's enough here for Kelly to stick on Tampa Bay's roster as a middle-inning option all throughout 2023, a great option out of the bullpen when you need a groundball to get out of a jam.",,"25679"
,24,"Ryan Walker","SFG","SIRP","MLB",2023,"40","Low",,"27.8472222","6' 2""","200","R","R",2018,"Draft","SFG",2500,"Washington State","Walker is a funky, cross-bodied sinker/slider guy who went from sitting 91-92 mph in 2021 to sitting 93-96 in 2022, and that's where he has continued to sit this season. He has a disorienting, low-slot, cross-bodied delivery typical of a righty relief specialist. His fastball works with sink and tail and Walker throws plenty of strikes, while his slider sits at 83 mph and has big lateral action. It isn't a dynamic bat-misser so much as it and his heater stay off of barrels and generate an above-average rate of groundballs. He debuted in May and has pitched very well in a middle-inning role. Every bullpen needs a funky righty like this, and Walker's velo retention makes him a middle inning option who should be rostered in perpetuity rather than as an up/down guy.",,"20423"
,27,"Greg Weissert","NYY","SIRP","MLB",2023,"40","Low",,"28.6583333","6' 2""","215","R","R",2016,"Draft","NYY",75000,"Fordham","Weissert was a starter at Fordham and moved into the bullpen as soon as he entered pro ball, often serving as the closer of whatever affiliate the Yankees had sent him to all the way through 2022. His cross-bodied delivery and low three-quarters slot are a nightmare for right-handed hitters, as is Weissert's low-80s slider, which has an absurd amount of lateral action while lacking much depth. You worry that relievers like Weissert will have drastic platoon splits because of how long lefties see the baseball, but his changeup — in the mid-80s with considerable sink and tail — is good enough that lefty batters can't just tee off on him. Weissert is a polished middle relief prospect likely to graduate from rookie status in 2023.",,"20375"
,24,"Amos Willingham","WSN","SIRP","AAA",2024,"40","Med",,"25.8916666","6' 4""","217","R","R",2021,"Draft","WSN",125000,"Georgia Tech","Willingham was at Snead State Community College in Alabama for the first part of his college career before transferring to Georgia Tech in 2019. He didn't pitch well in his only Division-I season, but the Nationals liked his frame and delivery enough to roll the dice in the 17th round. Since 2021, Willingham has had a nearly five-tick velocity spike that largely took place between 2021 and 2022, and he's now sitting 93-97 mph. He covered both Double- and Triple-A in 2023 and threw 35.2 innings total, striking out 24.7% of opposing hitters while walking 8.9%. Willingham throws from a high slot that allows him to create sharp depth on his 83-88 mph two-plane slider, which regularly features plus tightness, though it tends to finish in the zone. His fastball ranges between 93-97 mph but doesn't have explosive life or any other traits that will allow it to run high whiff totals. Willingham also utilizes a new cutter that has short, subtle action that doesn’t consistently maintain quick break and ends up being a very vulnerable offering. Willingham’s slider will do the heaviest lifting in order to get outs at the major league level, where he profiles to be a low-leverage bullpen arm.",,"26128"
,23,"Nick Gonzales","PIT","2B","MLB",2023,"40","Med",,"24.3444444","5' 10""","195","R","R",2020,"Draft","PIT",5432400,"New Mexico State","Gonzales has begun to track like Keston Hiura, Carter Kieboom, and Jeter Downs, and his swing shares mechanical similarities with both Hiura and Kieboom. He has now struck out nearly 30% of the time during each of the last two seasons, but he's still performed comfortably above the league average at each stop because of the quality of the contact he does make. Gonzales' hands work in a short, explosive loop. He's different from Kieboom (lever length) and Kiura (simpler footwork) in meaningful ways, but that entire group (and Downs) has had issues with letter-high fastballs, which Gonzales often swings underneath. He seems able to make some mid at-bat adjustments to this type of pitch but then ends up playing a guessing game with breaking balls. Overall, there is a ton of in-zone swing-and-miss happening here. There were only three big league hitters with 100 plate appearances who had sub-70% in-zone contact rates in 2022 (Chris Morel, Brett Phillips, Eli White). Gonzales had a 68% Z-contact% as a 23-year-old at Double-A. Every once in a while he will show you the power, and he's very good at hitting pitches out away from him to the opposite field with authority, but you can get him out if you can execute location against Gonzales, and big league pitchers often do. The power might be enough to make him a 1-WAR player if given regular at-bats in the big leagues, but as a second base-only defender, it's hard to find an on-roster role for a player like this if they aren't hitting enough to play there all the time. That's the situation we're projecting here.","ERjO24Hja8Q","27490"
,25,"Carmen Mlodzinski","PIT","MIRP","MLB",2024,"40","Med",,"25.3972222","6' 2""","232","R","R",2020,"Draft","PIT",2050000,"South Carolina","Mlodzinski started for most of his 2022 season at Double-A but was called upon for middle-inning relief on a few occasions, and though it was only a handful of appearances, he was more effective as a reliever than as a starter. He has a wide arsenal, including a changeup and a two-seamer, but tends to rely more heavily on pairing his riding fastball and curveball to keep hitters off balance. His curveball was his only secondary to induce an above-average chase rate. Spotty command and limited fastball utility push Mlodzinski into a multi-inning relief role.",,"27572"
,17,"Brett Sullivan","SDP","C","AAA",2023,"40","Low",,"29.6083333","6' 2""","195","L","R",2015,"Draft","TBR",,"Pacific","Nearly eight years after he was drafted out of Pacific, Sullivan finally made his big league debut in 2023 at age 29. He owns a career .276/.325/.433 line and had one of the lowest in-zone swing-and-miss rates in the entire 2022 minor leagues. Squeezed out of a deep Rays farm system that was lousy with backstops, Sullivan signed a big league deal with Milwaukee ahead of the lockout after departing Tampa via minor league free agency, then was traded to San Diego early in 2022. He is a passable but below-average defensive catcher whose pop times hover around 2.00 seconds and whose throws are typically accurate. Sullivan's narrow frame can make it tough for him to block nasty pitches in the dirt consistently and he sometimes struggles receiving premium stuff. He also has some experience in left field and at third base, giving him an interesting wrinkle of versatility. Rare bat-to-ball ability for a catcher and versatility that could allow the Padres to carry three backstops for a portion of the season put Sully in a role-playing FV tier even though he's an older rookie.",,"18217"
,25,"Brett Wisely","SFG","2B","AAA",2023,"40","Low",,"24.3972222","5' 10""","180","L","R",2019,"Draft","TBR",125000,"Gulf Coast CC (FL)","Wisely was a Day Three junior college pick who hit his way to the Rays upper levels and put himself in the mix for a 40-man roster spot. He was acquired in exchange for skinny, sweet-swinging outfielder Tristan Peters ahead of the offseason 40-man deadline and rostered by the Giants. Wisely is a versatile infielder with above-average feel for contact and below-average power. He can turn on inner-third fastballs with lift (the bend in his lower half when he really cuts loose is gorgeous), and Wisely will let heaters away from him travel deep before driving them the other way. These two avenues are how he does most of his extra-base damage. 
It would have been easier for him to play a viable shortstop if defenders were still able to shift. Wisely is good at making plays moving to his left but doesn't have the arm strength to make throws from the hole. He's a 50 defender at second and third base, but just a 40 at short. He's also had some time in the outfield, in left while he was with Tampa and now in center. He hasn't taken to the position like a fish to water, but it's far too early in the experiment to squash it. He's still playing center field on occasion now that he's been optioned to Sacramento, but here Wisely is projected as mostly a 2B/3B/1B part-time piece who fits nicely with the Giants' righty-hitting infield contingent.",,"27735"
,23,"Nathan Lukes","TOR","CF","MLB",2023,"40","Low",,"29.2194444","5' 11""","180","L","L",2015,"Draft","CLE",130000,"Sacramento State","The Jays added 28-year-old outfielder Lukes to their 40-man well before the winter deadline because, at the time, they were in desperate need of both left-handed hitters and anyone who could play center field. Since then they've added Daulton Varsho and Kevin Kiermaier, so Lukes (which the SNET broadcasters have pronounced like ""Lucas"") is likely to be injury depth for now, but his long-term projection is that of a well-rounded fifth outfielder. 
Lukes signed a minor league deal with Toronto prior to the 2022 season and had a bit of a power breakout in his third year at Triple-A, setting career highs in homers (11), walk rate (9.7%), and steals (20), all by comfortable margins relative to his career norms. There isn't anything about Lukes’ batted ball data to suggest he made changes that led to this uptick, nor is there anything in the visual evaluation of his swing compared to 2021. Even if the power uptick isn't necessarily real, Lukes does have lovely feel for contact. He’s tough to make swing and miss (83% Z-Contact% in 2022, 80% overall contact%), and he's adept at letting pitches on the outer third travel deep into the hitting zone before he swats them down the third base line for doubles. While he isn't a true burner, Lukes is a passable center field defender. He'll likely be up enough in 2023 to graduate.",,"18123"
,21,"Brendan White","DET","SIRP","AAA",2024,"40","High",,"24.8694444","5' 11""","185","R","R",2019,"Draft","DET",50000,"Siena","White experienced a velo spike following a move to the bullpen in 2022, a spike he held in 2023 as he sat 94-96 mph for most of the season. White's high-effort delivery generates a mid-90s cut/ride fastball and weird sliders that sometimes also have uphill finish like a cutter. His delivery and release are all over the place, so inconsistent that he was evaluated a grade below this during the last list cycle. But White has never posted an excessively high walk rate, and he also gets a ton of groundballs, especially for a pitcher with an uphill fastball. He's weird in ways I think are good, and he could be a middle-inning option as soon as 2024.",,"26024"
,38,"Hunter Gaddis","CLE","MIRP","MLB",2023,"40","Med",,"26.2583333","6' 6""","212","R","R",2019,"Draft","CLE",415000,"Georgia State","Even though he made his big league debut as a starter and may be poised to play a spot-start role in the short-term, Gaddis' cacophonous delivery and inelegant fastball command point to a long-term multi-inning relief role. He certainly has the repertoire depth to start, though. In addition to his running, low-90s fastball, Gaddis has developed a more consistent slider (the pitch he most frequently locates where he wants to) to pair with his screwball-style changeup, which sometimes has upwards of a 15-mph velocity delta from his fastball. He also occasionally lobs in a very slow curveball. Limited fastball utility due to angle and shape force Gaddis to nibble at the very top edge of the strike zone and operate inefficiently to the eye, but he's kept his walk totals under control throughout his entire career so perhaps this evaluation underrates his chance to start.","KFq1VCfszA4","25636"
,19,"Thaddeus Ward","WSN","MIRP","AAA",2023,"40","Med",,"26.7083333","6' 3""","205","R","R",2018,"Draft","BOS",275000,"UCF","Ward’s omission from Boston’s 40-man roster last winter came as something of a surprise. Once upon a time, the 25-year-old righty was on track to claim a spot in the Red Sox rotation, but the delay caused by the cancellation of the 2020 minor league season was compounded by Ward needing Tommy John surgery the following year. He returned to the mound in July of 2022 and put up solid numbers, striking out nearly a third of his opponents throughout the remainder of the season. He then had a promising turn in the Arizona Fall League, where he looked like a big-league ready reliever with a mid-90s fastball and two above-average breakers. He was the first pick in the 2022 Rule 5 Draft and has stuck on Washington's roster. So far, he's been a walk-prone multi-inning reliever.  
Ward can carve at times with his cutter/slider combination, with the latter featuring massive sweep. He attempts to set those pitches up with a low-90s sinker, but it’s his worst pitch, and he might end up needing to pitch backwards against big league hitters. He has flashed a solid changeup as well, a pitch some feel he should use more in early counts to keep hitters from timing his fastball. Strike throwing and pitch efficiency were issues for Ward before the elbow injury, and can be the last things to come around when recovering from arm surgery. He may ultimately be a starter, but given that he’s coming off just half a season and a TJ rehab, it makes sense for Ward's innings count to start his big league career in a long relief role and see how it goes. Here he projects to stay in that role long-term.","HYqa1sZ0WgQ","21513"
,15,"Eguy Rosario","SDP","3B","AAA",2024,"40","Low",,"24.1","5' 7""","170","R","R",2015,"J2","SDP",300000,"Dominican Republic","Rosario broke his ankle over the winter and only recently returned from the IL. He is still clearly shaking off rust at both the plate and in the field, but his defense has looked crisper during Rosario's last few games. He's historically been a very good second and third base defender, and his ability to play those two positions well and offer a late-game upgrade at either spot (unless you have, I don't know, Manny Machado playing third) is the foundation of his prospectdom. Rosario's timing at the plate is out of whack from his time off. He's basically swinging with no stride, and looks stiff and unathletic in the box. Again, historically Rosario has been a decent hitter, if a bit aggressive, wielding close to average feel for contact and raw power. He continues to project as a bench infielder.",,"19964"
,25,"Jake Alu","WSN","3B","",2023,"40","Low",,"26.4861111","5' 10""","186","L","R",2019,"Draft","WSN",10000,"Boston College","Alu was a 2019 senior sign out of Boston College who made a push for a 40-man spot in 2022 when he hit very well in a season split between Harrisburg and Rochester. He debuted with the big club in mid-May of 2023. The prognosis for his long-term big league role is predicated on his defensive versatility. A third baseman by trade, Alu has lots of experience at second base and more recently in left field, which is where he made his big league debut. He isn't very good at any one spot, but playing a number of positions will make him more rosterable during this Nationals rebuilding phase. It means Alu's bat can make an impact on the game more often, and Alu can hit, just not with enough power to be an everyday third baseman. Built like a Smart Car with plus barrel feel, the short-levered Alu can let the baseball travel deep before he decides to swing. He can put the barrel on pitches all over the zone, he pokes stuff on the outer third to left field and can double into the gap that way, and he has enough raw power to be dangerous when he opens his hips to turn on inside pitches. It's a low-impact skill set, but versatile lefty sticks like this are convenient for managers to use as platoon Tetris pieces throughout a game. He's an above-replacement player with a skill set similar to Jace Peterson's.",,"25569"
,26,"Gavin Hollowell","COL","SIRP","AAA",2023,"40","High",,"26.6888888","6' 7""","215","R","R",2019,"Draft","COL",225000,"St. John's","A sixth rounder from 2019, Hollowell first popped onto FanGraphs' radar when he was pumping mid-90s gas during 2021 instructs. In 2022, the Rockies leapt him over High-A and sent him straight to Hartford, where he struck out 34% of opposing hitters across about 50 relief innings before he was given his first dose of the big leagues in September. Hollowell didn't throw quite as hard in 2022 as he did during that breakout instructs, instead sitting more in the 92-94 mph range, but he was back in the 93-96 range at the start of 2023. 
His fastball should theoretically play up because of his delivery's extension and the upshot angle it creates on the fastball. Even at average velocities in 2022, it played like a plus pitch, and if he can sustain the 93-96 velo band, it will be a dynamic big league offering. Hollowell's slider is also plus and is a great front-door weapon against righties who have often just seen a fastball running in on their hands. While he overwhelmingly uses a two-seam/four-seam combo and a slider to get outs, Hollowell has also shown a little baby cutter and changeup on occasion. He looks like a third bullpen banana on a contender when his stuff is really humming, but his velo has fluctuated enough to take the under and project Hollowell as a stock middle-inning guy.",,"25427"
,16,"Grae Kessinger","HOU","SS","AAA",2023,"40","Med",,"26.8805555","6' 1""","204","R","R",2019,"Draft","HOU",750000,"Ole Miss","Kessinger was a classic low-variance SEC utility guy with elite baseball instincts and makeup who started the year at Triple-A and made his major league debut just prior to list publication. After two down offensive years with Corpus Christi, Kessinger is again doing enough on both sides of the ball to play a low-end infield utility role. He isn't explosive or rangy on defense, but his hands and feel for the position are plus, especially his arm accuracy, which shines from all kinds of weird throwing platforms. This season, Kessinger is again playing all four infield positions. He's not ideal at short because he lacks range, but he can play there in a pinch because of his feel. Kessinger's approach on offense is about plate coverage and pull-side contact. He keeps things super simple to stay on time and tries to rip contact through the 5/6 hole. Almost all his extra-base damage is done by hooking balls into the left field corner. He's a 1-WAR bench infielder type.",,"25813"
,18,"Brent Headrick","MIN","SP","AAA",2023,"40","Low",,"26.5694444","6' 6""","235","L","L",2019,"Draft","MIN",130000,"Illinois State","Headrick isn't going to blow you away with stuff, but he has remarkably consistent command of his three-pitch mix, especially of his fastball and changeup, which both pepper the arm side of the plate almost exclusively. His size and awkward arm stroke create weird shape and angle on his fastball, which helps it to avoid being crushed despite his 30-grade velocity. He's carved up minor league hitters all the way up the ladder, was added to the Twins' 40-man during the offseason, has pitched well at St. Paul to start 2023 (lots of 90-92 mph with the fastball, increased slider usage) and made his big league debut. Twins fans are familiar with this sort of backend starter prospect, one who finds a way to compete and succeed despite not throwing very hard. Headrick is ready to contribute in a spot starter capacity right now, but his strike-throwing stability will help him root into a backend role over time.",,"27702"
,32,"Grant Anderson","TEX","SIRP","MLB",2023,"35+","Low",,"27.0583333","6' 0""","180","R","R",2018,"Draft","SEA",50000,"McNeese St","Traded from Seattle to Texas for Connor Sadzeck way back in 2019, Anderson has percolated in the upper minors for the last couple of seasons and made his big league debut just before list publication. He's a sinker/slider sidearm reliever with stuff that is a little more curt than your usual side-armer, but also more firm. He'll sit 93-94 with sink and tail, while his slider is arguably more of a cutter at 84-86 mph. His command of the slider is especially precise; Anderson locates it in a spot just off the zone, where it tempts hitters but isn't really hittable. He's evaluated here as an up/down reliever, but he was so dominant at Triple-A prior to promotion that he may just be an on-roster ""look"" reliever.",,"20546"
,30,"Ronel Blanco","HOU","SIRP","MLB",2023,"35+","Low",,"30.0861111","6' 0""","210","R","R",2015,"J2","HOU",5000,"Cuba","This is a memo to whoever's in charge of playing entrance music at Minute Maid: this guy needs to come in from the bullpen to ""Mr. White"" by funk/psychedelic trio, and Houston's own, Khruangbin. There seems to have been a change to Blanco's slider, which now has more lateral action and less drop. I guess you could call it a cutter now. Blanco pitches off this offering a ton and it's easily his best way to miss a bat, while his fastball plays below its velocity. He's an older up/down relief piece with two option years left.",,"19407"
,49,"Jeremiah Estrada","CHC","SIRP","MLB",2023,"35+","Med",,"24.9166666","6' 1""","185","S","R",2017,"Draft","CHC",1000000,"Palm Desert HS (CA)","Tommy John surgery, the pandemic, and a 2021 bout with COVID (which hospitalized him) limited Estrada to 33 innings from 2019 through 2021. Back on the mound in 2022 and armed with a newly-minted slider, he began the year with High-A and ended it in the big leagues. Once a changeup artist, he now tries to rip mid-90s velo past hitters at the letters to garner most of his whiffs, and he used his slider almost twice as often as his change in 2022. In 2023, he’s been up and down between Triple-A and the big league bullpen, and his preference for the slider has been further exaggerated; between the two levels, 95% of his offerings have been either a fastball or a slider. His stuff isn't so nasty that you can comfortably project him in a middle-inning role. Instead, he’s forecast here as an optionable depth piece. If he outpaces that projection, it will likely be due to late-arriving improvements to Estrada’s command, which seems plausible given all of his time off.","RYcLn14DQEo","22210"
