Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,14,Lewin Díaz,MIA,1B,ST,2021,45,Med,,25.325,"6' 4""",217,L,L,2013,J2,MIN,1400000,Dominican Republic,"The Twins asked Díaz to shed some weight heading into the 2018 season and he lost so much that the following year much of the strength that had made him an interesting prospect in the first place had been sapped away. Over time, he was able to add muscle and not only recapture the power he had early in his pro career -- resulting in a 2019 offensive renaissance -- but do so while retaining the slick defensive ability he flashed as an amateur before he got big. 
Díaz is a plus athlete, which is incredible for someone his size, and his infield feet, hands, and actions are all plus as well. He has a low hand load and a bat path geared for hitting breaking balls and low pitches, and over the course of watching him in the big leagues and at length during his time playing for Estrellas Orientales, I'm pretty scared that big league arms will be able to get him out with velocity at the top of the strike zone. You could argue that Díaz is actually in a pretty good position to hit in an environment that looks like it might soon feature more breaking pitches than fastballs, but if pitchers can beat him with topside velo, that's how they'll attack him. The low-end outcome here is a career like James Loney's, with well-below average offense for the position but great defense. Eric Hosmer is the higher-end version of this. <em>(Alternate site, MLB)</em>",b6BzJGKnQbI,18365
,9,James Kaprielian,OAK,SP,,2021,40+,High,,28.0388888,"6' 4""",200,R,R,2015,Draft,NYY,2650000,UCLA,"Now 27, Kaprielian is finally healthy and pitching regularly in the big leagues four years after he was the center piece in the 2017 Sonny Gray trade. He touched 96 during a 2020 relief outing but has been mostly 91-95 as a starter in 2021, including the starts he's made on normal rest. While that's not where Kap's heater was at peak (94-97, touch 99), it's an encouraging sign for someone whose injury track record is as long as anyone's in baseball. He missed nearly all of 2016 due to a flexor-tendon strain, blew out his UCL during '17 spring training and needed Tommy John, then was shut back down with shoulder soreness in '18 during rehab, and finally had more shoulder soreness early in '19. Healthy Kaprielian has starter's command of four viable pitches. His delivery has always been a stiff-looking version of the UCLA style of mechanics and it adds some deception, especially to Kap's parachuting changeup, which he'll throw to hitters of either handedness. His mid-80s slider has average length but bites late, and you'll occasionally see a slower, more vertical curveball that's close to 80 mph. He's a plug-and-play 45 with an injury history that forces one to round down on the FV grade.",hFv_4TVJwyE,18331
,18,Emmanuel Clase,CLE,SIRP,MLB,2021,40+,High,,23.9944444,"6' 2""",206,R,R,2014,J2,SDP,125000,Dominican Republic,"Due to both a severe late strain and a positive PED test, Clase (pronounced CLAH-say) didn't pitch at the alt site (the suspension prevented it) and instead threw a little during instructs (he sat 97-98) and then tossed a single inning for Estrellas Orientales in LIDOM. He was throwing hard but looked out of shape. Rather than move him back into the 45 FV tier now that the (modified) duration of his suspension has concluded, I'm leaving him in the 40+ tier due to skepticism about his ability to be as explosive as one needs to in order to throw 99-102 without help. That kind of arm strength made Clase internet baseball famous for a minute during his tongue-burning, 23-inning big league cup of coffee in 2019. His cutting fastball sat around 99 mph and touched 102.7 during that stretch. He looked like a huge steal for Texas, which pilfered him from San Diego, straight up, for Brett Nicholas. When Clase was announced as the PTBNL for Nicholas in May of '18, he hadn't yet pitched that year. By that Fall he was sitting in the upper-90s with natural cut. His 40-man timeline and relative inexperience were likely part of why San Diego was willing to move him. Cleveland acquired him from Texas as part of the Corey Kluber trade the following offseason. He still hasn't thrown a pitch for a Cleveland affiliate. <em>(Fall Instructional League, LIDOM)</em>",SvtUnSGGEK4,21032
,9,Chris Rodriguez,LAA,SIRP,AAA,2021,40+,High,,23.6555555,"6' 1""",185,R,R,2016,Draft,LAA,850000,Monsignor Pace HS (FL),"A stress reaction in his back cost Rodriguez all of 2018 and '19 (he made three starts in April '19 before he was shut down again and had surgery) but when healthy, he has late-inning relief stuff. Prior to Rodriguez's shutdown in 2018, he had experienced a velo spike (93-97, up from 91-94 the year before) and lowered his arm slot. Both of his breaking balls were excellent, but his changeup had regressed a bit compared to his first year (or at least, he lacked feel for it). Rodriguez once again showed that kind of heat coming back from the injury early in 2021 and had such a good spring that he all but won a big league bullpen job. He still throws four pitches but his fastball (96-98 mph) and curveball have moved to the forefront of his repertoire while sliders and changeups have been rare. After eight multi-inning relief outings during the first month of the regular season, Rodriguez was shut down with shoulder inflammation. His delivery is really violent and portends time on and off the IL, while Rodriguez has high-leverage stuff and on-field makeup when he's healthy. ",XVIkcyUC3as,22310
,24,Adolis García,TEX,CF,MLB,2021,40+,High,,29.0388888,"6' 1""",205,R,R,2016,J2,STL,,Cuba,"Once upon a time, García, still rookie eligible at age 28, was a 50 FV prospect and my favorite of the many Cardinals outfielders from that era, including Randy Arozarena. Then he spent an extended period of time at the upper levels and his over-aggressive approach at the plate was exposed. Even though he hit more than 50 home runs combined in 2018 and '19, and slugged about .560 during that span, García's peripherals were so horrendous that he still managed to post batting lines below league average because he was only reaching base at a .290 clip, and everyone in the PCL was hitting for big power at that time. During that stretch, he was passed on the org depth chart by several players, including Tyler O'Neill, Arozarena, Oscar Mercado, and Lane Thomas, and fell into the ""toolsy older lottery ticket"" prospect bucket. The Cardinals eventually ran out of space and time and unceremoniously DFA'd Garcia, then traded him to Texas for cash. He spent 2020 at the alt site and got a three-game shot of espresso, then was foisted into the 2021 lineup and has been on a most epic heater. 
He already has 16 homers (he hit his 16th literally as I was typing this sentence on Wednesday), tied for the major league lead, and has come through in huge late-game moments. I do not expect it to continue because García's approach is still terrifying. He's near the bottom of the league in O-swing%, and he's in the bottom 25 of qualified hitters by Contact and Swinging Strike%. He's been beaten by velocity at the top of the zone and I think it's only a matter of time before opposing pitchers adjust to him, though García's 16th bomb was a 94 mph heater at the letters so maybe he's the one who's going to adjust. I don't want to throw water on the situation because García is a lot of fun and part of me wants to be vindicated for stuffing this guy on the top 100 a couple of years ago, but we see shooting star performances like this every so often and García has several of the approach-related traits that indicate it will end and that he'll be a streaky bench outfielder deep into his 30s.",,19287
,18,Garrett Whitlock,BOS,MIRP,MLB,2021,40+,Low,,25.7638888,"6' 5""",190,R,R,2017,Draft,NYY,247500,UAB,"This is the same report as last year's since (as you're about to read) Whitlock didn't throw, though I did up his FV a shade since his rehab timeline will have concluded by the time play begins. The Yankees moved Whitlock up the ladder very quickly in 2018, and he looked like a soon-to-be backend starter or swingman sort based on his ability to locate an average sinker/slider/changeup mix. Then he blew out his UCL in the middle of 2019 and had surgery. Whitlock began throwing in January of 2020 but was expected to miss most (if not all) of the year and was likely on track to compete for a spot on the Yankees staff in 2021. Several teams tried to slip unscoutable rehabbing pitchers through the Rule 5 draft, but several of them got picked, including Whitlock. His changeup has become a plus pitch, and I have him projected in a multi-inning relief role as a way to initially limit his workload, though if things work out long-term, Whitlock will pitch toward the back of a rotation.",ZmiA8bxF8v0,20191
,18,Corbin Martin,ARI,SP,AAA,2022,40+,Med,,26.2166666,"6' 2""",225,R,R,2017,Draft,HOU,1000000,Texas A&M,"After a disastrous 2021 limited him to five big league appearances, Martin remains eligible for this list. Neither his stuff nor his control looked as good as it did before his 2019 Tommy John surgery. He lost a tick and more than 100 rpms on everything in his arsenal, and his fastball in particular took a battering. Martin also had his wildest campaign to date, doling out 33 free passes across 43 innings at two levels. It's not unusual for a pitcher to show signs of rust following a return from major elbow surgery, particularly with control and command. This level of regression is concerning, though, particularly when paired with the velo dip. His stock is down from last year, when he cracked the back end of our Top 100 as a potential 2-WAR starter. He will remain in the 40+ tier until his command and/or velocity bounces back.",BAl3Ndom_Es,19884
,13,Rafael Marchán,PHI,C,MLB,2022,40+,Low,,23.0583333,"5' 9""",170,S,R,2015,J2,PHI,200000,Venezuela,"With J.T. Realmuto’s long-term deal inked, Marchan is among a handful of backstops looking to solidify their role as the club’s big league backup. In 2021, Marchan bounced back and forth between Triple-A and the majors, producing better results in his 20 major league games than in his 67 spent in the minors. While his numbers were better from the right side of the plate, his left-handed swing has more pop-potential, with quicker hands and a shorter path to the ball that allows him to create slicing backspin on pitches, an ability he hasn't shown as consistently from the right side. There's still feel for the barrel from the right side, but a less-connected lower half; Marchan just sort of throws the bat head at the ball as a right-handed hitter and can't hit for power from that side. His defense showed marked improvement over the course of 2021, particularly his ability to smother balls in the dirt and rein in the ricochet radius of pitches that bounced on or in front of the plate, more often getting the heel of his glove on top of balls than resorting to using his padding. He'll still drop to one knee from time to time, but it seems to be based on the batter rather than the pitcher, and his lateral mobility is noticeably hampered when he does. He’s big-league ready, and projects as a low-end regular or even a timeshare catcher sort (which teams badly need) if he doesn't secure the backup catcher job in Philly.",,21646
,10,Julian Merryweather,TOR,SIRP,MLB,2022,40+,High,,30.4222222,"6' 4""",215,R,R,2014,Draft,CLE,20000,Oklahoma Baptist,"Merryweather is in his 30s, throws four pitches, and has multiple big-league saves under his belt, all of which makes him an atypical prospect even before considering the factors that complicate his projection. His average heater topped 97 mph last season and his three secondaries afford him many plans of attack. When he's at his best, righties have no chance against his high-80s slider and lefties must guess whether he's going high with the fastball or down and out with the change with two strikes. There's a late-inning ceiling here, but two concerns loom large. First up, injuries: Merryweather has battled them constantly throughout his career, including 2021 when he missed most of the year with an oblique strain. His spin rate was also down a couple hundred rpms when he returned from the shelf, and his slider didn't have quite the same bite as we saw in April and in 2020. If that's a new normal, he's still a good arm to have, but it tilts his projection toward more of a seventh-inning role than that of a true setup man.",,16703
,15,Lucas Gilbreath,COL,SIRP,AAA,2021,40+,Med,,26.0305555,"6' 1""",185,L,L,2017,Draft,COL,,Minnesota,"Gilbreath took a huge leap and was a wonderful Instructional League surprise at Rockies camp. He went from sitting 89-94 in 2019 to sitting 94-97 during instructs and earned a spot on Colorado's 40-man. Though he's come out to start 2021 more in the 93-95 range, Gilbreath's heater has many of the other characteristics of a bat-missing fastball and it will still be an effective pitch if he lives in that range. This is the arm du jour, backspinning, flat-angled fastball that power pitchers use at the letters. His slider feel has been less consistent but that's a power, mid-80s breaking ball when it's located right. If his slider location consistency improves then Gilbreath can be a high-leverage reliever. If not, he's a fastball-heavy, middle-inning arm. <em>(Fall Instructional League)</em>",,21290
,15,JoJo Romero,PHI,MIRP,MLB,2023,40+,Med,,25.4916666,"5' 10""",190,L,L,2016,Draft,PHI,800000,Yavapai JC (AZ),"JoJo Romero started the season on the big-league roster and appeared in 11 games before being shut down for TJ in early May. It’s hard to make any changes to his report given his short 2021 stint, but during that time, his velocity was still sitting in the 93-95 mph range and he was throwing his changeup roughly 20% of the time, surpassing his slider as his go-to secondary. He has the traits — athleticism and arm action — to develop a really good change, but it was easier to envision him locating it precisely before his 2020 transformation from touch-and-feel guy to max-effort hurler. Assuming his pre-surgery stuff returns, he’s a reliever who can give you four-to-six outs out of the bullpen.",JN9zStdYzJU,19574
,28,Luis Oviedo,PIT,MIRP,,2021,40+,High,,22.8361111,"6' 4""",200,R,R,2015,J2,CLE,375000,Venezuela,"In a span of two years, Oviedo went from being asked about in several of Cleveland's trade discussions, to being passed over in the 2019 Rule 5, to being picked by the Mets in the '20 Rule 5; he was later traded to Pittsburgh. Oviedo's velocity was all over the place in 2019. Depending on when scouts saw him, he was either up to 96 or sitting in the mid-80s, and he was eventually shut down with lower back soreness. In the spring of 2020, he was parked at 94 and up to 98 and utilizing a much shorter arm action, one that looks like Shane Bieber's and several other Cleveland prospects who the org has successfully developed. He held that level of velocity through instructs and during a dominant winter stint with Cardenales de Lara in Venezuela. His command is still not good, and Oviedo is very likely to work in a bullpen role both in the short- and long-term, but he has power stuff and sizable upside even in relief. <em>(Fall Instructional League, Venezuelan Winter League)</em>",,21728
,24,Josh Sborz,TEX,SIRP,MLB,2021,40+,Low,,28.2472222,"6' 3""",215,R,R,2015,Draft,LAD,722500,Virginia,"It felt as though the Dodgers had moved on from Sborz because they had several other relievers like him around, except those other relievers had more option years left. Since dealing Sborz for Jhan Zambrano, components of Sborz's delivery are now timed differently, and his delivery has more pace. He's also added a curveball, and his fastball has more carry now than it did while he was with the Dodgers. Amid all these changes, Sborz is also throwing harder. He looked like a solid middle relief piece for the longest time but has clearly leveled up out of nowhere.",,18323
,17,Jake Brentz,KCR,SIRP,,2021,40+,Med,,27.5055555,"6' 1""",195,L,L,2013,Draft,TOR,,Parkway South HS (MO),"The last time Brentz appeared on a prospect list at this site was on the 2017 Pirates list, when he was described as a guy who could touch 100 but who had 20-grade control. Brentz has hopped around -- Toronto, Seattle, Pittsburgh, now Kansas City -- and his velo was down in the 91-94 range in 2019, but he has one of the faster lefty arms scouts saw in Arizona this spring, prompting one source of mine to compare his arm action to Billy Wagner's. Brentz touched 101 on the stadium gun the first time I saw him (100 on a scout's gun near me) and he never threw a fastball below 95 mph in any of my three looks at him. His feel for locating his slider improved as the spring went on and he now spots it to his glove side pretty consistently. It looks pretty average on its own but it has good back foot angle against righties and is really tough to react to when you're geared up for an upper-90s fastball. Premium lefty bullpen arm strength and a solid breaking ball make Brentz a middle-relief fit. It's possible he ends up pitching in leveraged situations but I don't see a dominant offering here that makes me want to anticipate that. <em>(Alternate site, Fall Instructional League)</em> ",,17783
,17,Brent Rooker,MIN,1B,MLB,2021,40+,Med,,27.375,"6' 3""",225,R,R,2017,Draft,MIN,1935300,Mississippi State,"Things are coming into focus a little more for Rooker, who remains one of the more interesting and prominent pop-up senior/redshirt junior prospects (like Kody Hoese in 2019), a group the industry often struggles to contextualize. The background here is odd. As a draft-eligible redshirt sophomore, Rooker hit .324/.376/.528 with 11 homers at Mississippi State, and the Twins drafted him in the 38th round. He didn't sign, returned to school, hit .287/.496/.810, with 23 homers and 18 steals, and was drafted 35th overall. Nobody was totally sure what to make of such remarkable improvement, and Rooker lives in the dreaded right/right 1B/DH bucket for most evaluators, but he had among the best raw power and exit velos in his draft class and emphatically torched the best conference in college baseball. 
Rooker has moved quickly since entering pro ball (he needed to, as he's already 26) and played his entire second full season at Triple-A, where he mashed (.280/.398/.535), though his inability to deal with breaking balls was worrisome. After beginning the summer at the alt site, Rooker got a week-long cup of coffee in September and crushed a bunch of the fastballs he saw, but struggled against breaking stuff. He's a pull-heavy fastball hitter to whom I think opposing pitchers will adjust, but while I typically put corner role-playing bats like this in the 40 FV bucket, Rooker's raw power is so exceptional that I think he'll have unusual impact for a player in that role, so he'll likely graduate as a 40+ FV part-timer. <em>(Alternate site, MLB)</em>",,19627
,10,Alex Lange,DET,SIRP,MLB,2021,40+,Low,,26.4555555,"6' 3""",197,R,R,2017,Draft,CHC,1925000,LSU,"Tigers fans are no doubt eager to see the how quickly the rookie Top 100 starters assert themselves in the big leagues but don't sleep on Lange, who has a shot to make a high-leverage impact out of the bullpen this year. After several down years, Lange's 2019 velocity was back to what it was during his best days at LSU, and his strikeout rate spiked after the Tigers, who got him as part of the Nick Castellanos return from the Cubs, moved him to the bullpen. He's throwing even harder this year. After sitting 91-93 and touching 95 in 2019, he was consistently 93-95 during 2020 instructs and has been 95-97 during spring training this year. Our high speed footage shows Lange throwing two different breaking balls, though their movement is hard to distinguish in real time because they both have big vertical depth. Like he did during his peak college days, Lange looks like a fire-breathing late-inning reliever who sprays several plus pitches. <em>(Fall Instructional League)</em>",,19883
,26,Demarcus Evans,TEX,SIRP,,2021,40+,High,,25.4,"6' 5""",265,R,R,2015,Draft,TEX,100000,Petal HS (MS),"Evans lives almost entirely off his fastball’s carry and angle, which punishes hitters at the top of the zone. I saw him sit 94–96 mph during the spring. He can also dump in an inconsistent 12-to-6 curveball, but his feel for burying it is still poor, and it hangs in the zone too often. In an attempt to find a more impactful second pitch, Evans has added a cutter. The outing I saw during the spring was his second or third time using it, and it was understandably of mixed quality. We're still talking about a premium fastball here, though — one that plays in a similar fashion to James Karinchak's and Nick Anderson’s heaters. But there’s just no second plus offering to pair with it. I think it’s more likely Evans ends up in a middle relief role early on, but he’s a high-leverage lock if a secondary pitch ever materializes.",qZPXvf-UMx0,21087
,22,Monte Harrison,MIA,CF,AAA,2021,40+,High,,26.6,"6' 3""",225,R,R,2014,Draft,MIL,1800000,Lee's Summit West HS (MO),"A god-like, multi-sport high school athlete, Harrison still stands apart from most of his big league peers for his physique, athleticism, raw power, and arm strength. Even though he reduced some of the movement in his swing following his trade to the Marlins as part of the Christian Yelich deal, he still struck out 51% of the time during his 2020 big league debut; strikeouts have long been an issue for him. His swing has very limited playability in the zone; he can really only connect with pitches around the down-and-in part of the zone, and he's often cutting down at that stuff and driving it into the ground. His leg kick was once again big in 2021 spring training but it didn't have discernible impact on his output. Harrison's speed and defense make him a viable fifth outfield sort and the possibility that he might run into a dinger here and there makes him a situational pinch hitting option, too. He has unbelievable physical ability and is a passionate, ultra-competitive guy, so I think there's a chance he keeps working and working until things click and he ends up performing more like a 45 or 50 eventually. I just don't think it'll happen immediately. <em>(Alternate site, MLB)</em>",BW5Y0A3EeuI,17216
,26,Yonny Hernández,TEX,SS,AA,2021,40,Low,,23.8666666,"5' 9""",150,S,R,2014,J2,TEX,200000,Venezuela,"Skilled and versatile, Hernandez is a likely big league role player whose abilities can impact a game in many situations. He's tough to strike out and has reached base at a career .390 clip because he walks a lot and has an effective slash-and-dash offensive approach. He's also an acrobatic multi-positional infielder. He will give a big league team a good at-bat off the bench and an upgrade on the bases, and he can competently spell or sub for any of your heavy-hitting, shift-enabled infielders later in games. Hernandez has the fourth-lowest swinging strike rate in the minor leagues since 2019. I considered putting him in the 40+ tier because of this, but his bat speed and quality of contact are so clearly below average that I think it's unlikely he turns into more than a 1 WAR sort of role-player. He has that gritty, ""winning player"" vibe.",ggGng2iC-K0,19432
,11,Gilberto Celestino,MIN,CF,AAA,2022,40,Med,,23.0916666,"6' 0""",170,R,L,2015,J2,HOU,2250000,Dominican Republic,"It has now been parts of four seasons since Celestino came to the Twins organization from the Astros as part of the Ryan Pressly trade. The 2021 season was his first in the upper-levels of the minors, as Celestino began the year at Double-A Wichita, then got a two-month taste of the big leagues due to injuries in front of him on the depth chart before settling in at Triple-A St. Paul during the back half of the summer. Still just 22, Celestio hit .290/.384/.443 with the Saints, walked much more often then he has in past seasons, and came one homer shy of matching his career-high. A ""backwards guy"" (bats right, throws left), Celestino is often at a platoon disadvantage and doesn't have much raw power, instead posessing a glove-first, contact-oriented profile. He projects as a role-playing outfielder in the Guillermo Heredia mold.",QyYaz8gJrxc,20233
,18,Kodi Whitley,STL,SIRP,AAA,2021,40,Med,,27.0694444,"6' 4""",220,R,R,2017,Draft,STL,75000,Mount Olive,"Whitley and his Josh Collmenter-style delivery carved the upper levels in 2019, posting a 1.60 ERA mostly at Double- and Triple-A. He had a velocity uptick during the summer (93-96, touch 98) but it was down a bit during his Fall League stint (more 92-93, touch 94 or 95) and has kept falling since. He was only sitting 91-94 during spring training and 90-92 during his last outing. He lives at the top of the strike zone and gets his swings and misses there, while his secondary stuff gets help from his delivery, which puzzles opposing hitters. He has worked multiple innings, working against seven hitters over two frames when things go smoothly for him, but for now, I have him projected as a middle relief piece, and maybe more if that peak velo comes back and sticks. <em>(Alternate site, MLB)</em>",,19731
,27,Manuel Rodríguez,CHC,SIRP,MLB,2022,40,Low,,25.6111111,"5' 11""",205,R,R,2016,J2,CHC,100000,Mexico,"Rodríguez pitched one shutout inning during the 2021 Futures Game, allowing one walk and striking out Oakland’s Tyler Soderstrom. In that inning of work, his fastball topped out at 99, and he showcased a ton of movement across his arsenal. That performance, along with improved control in his time in Double- and Triple-A, was enough to convince Chicago to add him to the big league roster, with Rodríguez claiming one of the spots vacated during the Cubs’ busy trade deadline. His velocity and movement followed him to the majors, most notably his two-seamer, which can hit triple digits with a lot of run, and his slider, which he routinely throws around 90 mph with 40 inches of vertical break. In his major league debut, Rodríguez's strike throwing regressed across a small, 20-game sample and we think it's likely to keep him from late-inning work despite the quality of his stuff, while concerns about frame/athletic longevity are also at play here.",,20794
,14,Yermín Mercedes,CHW,DH,AAA,2021,40,Med,,29.0888888,"5' 11""",225,R,R,2010,J2,WSN,20000,Dominican Republic,"The effervescent Mercedes' long, circuitous path to the big leagues culminated in just one 2020 plate appearance, but he remains in the White Sox mix to play a situational, bat-only bench or part-time role in the immediate future. I wrote last year that Mercedes is built such that he looks ripped and fat at the same time, and if you've been watching him catch for Licey in the Dominican Winter League, you can see he's begun to trend toward the latter. It doesn't matter all that much though because, anticipated rule changes or not, he can't catch, nor can he really play first base. Instead, his is a DH-only profile with serious strength, bat speed, and hand-eye coordination that might enable him to play a valuable situational role if he can overcome a propensity to chase. It's not as if the Yermínator lacks any kind of approach. With two strikes, he ditches his huge leg kick and focuses on putting the ball in play with just his hands and wrists, and he often still hits the ball hard like this because he's so strong. 
Perhaps he'll have some trade value once baseball moves to a universal designated hitter but I tend to think Mercedes' epicurean sensibilities at the plate would undermine his ability to play every day. Instead, I think if he's deployed in situations where the opposing pitcher can't pitch around him and has to throw strikes, he'll be a very, very dangerous late-game hitter. How the org decides to prioritize his opportunities versus Adolfo's, Zack Collins' and others might be up to the new manager. <em>(Alternate site, MLB (barely), LIDOM)</em>",,17423
,26,Kelvin Gutiérrez,BAL,3B,,2021,40,Low,,27.55,"6' 3""",215,R,R,2012,J2,WAS,30000,Dominican Republic,"It's possible Gutierrez will get a 2021 shot to supplant Hunter Dozier, who has only had one good season, but Dozier had a good spring and Guti was beaten out for an opening day bench spot by Hanser Alberto. Though he has some clear tools, Gutierrez lacks an obvious role. A no-doubt plus defender at third base (he has great range, feet, hands, arm strength, and an internal clock), Gutierrez also had some of the best TrackMan data in this system in 2019 but doesn't elicit great visual evaluations as a hitter. His swing is a little long, he fouls off a lot of hittable pitches, and he's a bit of a free-swinger. He may be a nice multi-positional infield role player but he'll need to start seeing consistent time at other positions to do that. He may end up being squeezed off the roster and getting a shot on a rebuilding club with a more obvious path to playing time. <em>(Alternate site, MLB, LIDOM)</em>",6mLb50yVjwM,17468
,24,Ben Rortvedt,MIN,C,MLB,2021,40,Med,,24.475,"5' 10""",215,L,R,2016,Draft,MIN,900000,Verona HS (WI),"Rortvedt was added to Minnesota's 40-man this offseason and what I have from scouts on his Fall is similar to what I had last year, namely that Rortvedt is a viable defensive catcher whose swing limits his offensive abilities. Now that he's a solid defender (he was not in high school), Rortvedt's ball/strike recognition and strength-driven raw power give him a chance to play a big league role if the two can work together. He can hit for power on pitches up and away from him (which he takes the other way), and, when he can catch up to them, on pitches down-and-in (which he golfs out to his pull side). Right now he looks more like a backup, but Rortvedt has tweaked his swing a bit since high school and perhaps more can be done so he's not driving so much into the ground. <em>(Fall Instructional League)</em>",,20287
,24,Jake Rogers,DET,C,MLB,2021,40,Low,,26.9111111,"6' 1""",192,R,R,2016,Draft,HOU,614000,Tulane,"Rogers was a third-round pick in 2016 despite a career .233/.333/.309 batting line during his three years at Tulane. One of the best defensive catchers in recent drafts, Rogers was a key part of the 2017 Justin Verlander deal with Houston, and while he’s shined behind the plate and displayed some raw power, big questions about the bat remain. 
Any discussion of Rogers begins with his defense. He’s a quiet receiver with soft hands and he excels in the catcher intangibles with excellent game calling and on-field leadership. He’s gunned down nearly 50% of opposing base stealers as a pro, and while his arm strength is plus, it’s his accuracy that really stands out, with throws consistently on a line and on the bag. Overall, it’s a very valuable defensive package, but Rogers’ bat will ultimately define his playing time. While he has plus raw power, we has a well-below average hit tool thanks to a grooved swing that gives him little plate coverage and leads to plenty of swing-and-miss. The floor here is a fine defensively-minded backup catcher, but that is also the most likely ceiling. <em>(Alternate site)</em>",,19452
,18,Akil Baddoo,DET,CF,A,2021,40,High,,23.5833333,"6' 1""",210,L,L,2016,Draft,MIN,750000,Salem HS (GA),"Despite having a middling career in terms of overall performance, the Tigers selected Baddoo in last year’s Rule 5 draft based on his tools and on-base skills, and he’s off to a strong start this spring. Baddoo has always impressed in terms of tools since he was selected by the Twins in the second round of the 2016 draft. Built like an NFL defensive back, he has above average raw power and speed, but it comes with questions about the bat. He has an excellent understanding of the strike zone, but misses plenty of off-speed pitches in the zone, with some scouts pointing to a swing that is far from smooth and simple. He’s a solid center fielder, but has not recovered well from a previous Tommy John surgery and has a below average arm. Scouts love the makeup and Baddoo hasn't been overwhelmed by the big league opportunity and competition in front of him this spring. He has a good chance to stick with the Tigers as a fourth outfielder this year, but that might also be his ceiling. <em>(Fall Instructional League)</em>",,22168
,25,Jake Fraley,SEA,LF,MLB,2021,40,Low,,26.8083333,"6' 0""",195,L,L,2016,Draft,TBR,797500,LSU,"There's no change here: Fraley is officially in tweenersville. He plays a fine center field but he's not such a black hole that it makes up for his lack of power on offense and enables him to profile. Perhaps plus corner defense with a slightly better hit tool than I've projected means Fraley can be a platoon 45 FV, but I think enough puzzle pieces with power are floating around that he ends up a Ben Gamel style bench outfielder. He's currently out with a hamstring injury. <em>(Alternate site, MLB)</em>",m2FL7vAG7w0,19260
,15,Edmundo Sosa,STL,SS,MLB,2021,40,Low,,26.0277777,"6' 0""",198,R,R,2012,J2,STL,425000,Panama,"Now out of options, Sosa has become the good-gloved bench infielder on the Cardinals active roster, replacing the departed Kolten Wong. Because he spent most of 2020 at the alternate site, Sosa's 2019 minor league statline makes it tempting to put him in the 45 FV tier as a low-end regular or high-end utility type, but even though some of the proprietary expected stats I sourced from 2019 think he's close to a .420 SLG guy, he just hits the ball on the ground so much and can only make good contact in such a small section of the zone that I'm keeping him in the 40s. He doesn't have big range but Sosa does have plus feet, hands, and actions, and will make the occasional acrobatic play. He's a versatile glove/contact bench infielder who should be on the field when the Cardinals are protecting late leads. <em>(Alternate site, MLB, LIDOM)</em>", ,17022
,24,Hoy Park,PIT,SS,AAA,2021,40,Low,,25.9416666,"6' 1""",175,L,R,2014,J2,NYY,1000000,South Korea,"Like Diego Castillo, Park was a long-time Yankees prospect on the periphery due to a lack of power output, remaining notable due to his middle infield competency and feel for contact. During the first month of 2021 he slugged a whopping .567 at Triple-A Scranton and hit 10 homers in 48 games after Park had only hit 24 of them in six combined pro seasons prior. Park was performing way over his head during that stretch but now looks strong enough to play a utility infield role, including an unspectacular, but viable shortstop.",,18027
,18,Chas McCormick,HOU,RF,MLB,2021,40,Med,,26.9083333,"6' 0""",190,R,L,2017,Draft,HOU,1000,Millersville,"McCormick projects to play a role similar to the one Jordan Luplow has played in Pittsburgh: a part-time, lefty-mashing corner outfielder. He is the Pennsylvania State Athletic Conference's all-time hits leader and tweaked his swing over the course of his first two full seasons in pro ball (his stance and stride direction have changed), which helped him lift the ball more consistently. He now strides closed, and he's able to cover the outer half of the plate really well because of this. McCormick performed statistically up through Triple-A amid some pretty aggressive promotions and his proprietary expected stats from the 2019 minors were actually better than his triple slash line. He's a low-variance role player. <em>(Alternate site, LIDOM)</em>",,19599
,38,Bobby Bradley,CLE,DH,AAA,2021,40,Low,,25.7972222,"6' 1""",225,L,R,2014,Draft,CLE,912500,Harrion Central HS (MS),"Bradley was at the alt site all year, so his report stays the same. He's a three true outcomes DH prospect who I think will have a front-loaded career in terms of production based on his build and athleticism. There's a non-zero chance the strikeouts cause the power production to bottom out against big league pitching, in which case Bradley could take the Roberto Ramos route to Asia. He'll compete with Josh Naylor, Franmil Reyes and the other Cleveland DH types next spring. <em>(Alternate site)</em>",JeDVcWGcXVk,17278
,27,Bruce Zimmermann,BAL,SP,AAA,2021,40,Low,,27.1027777,"6' 2""",215,L,L,2017,Draft,ATL,10000,Mount Olive,"Zimmermann has plus command of a three-pitch mix headlined by his fastball, which sneaks up on hitters because of its cut and carry. He has almost robotic control over his mid-80s slider, which only has real bat-missing length some of the time. He does a nice job of maintaining his fastball arm speed while throwing his changeup, but that pitch lacks the movement and velocity separation from his fastball to miss bats consistently. You'll occasionally see a slower curveball from Zimmermann but he barely threw that pitch during his 2020 big league debut and I'm not sure whether it will come back in 2021 and beyond. He's a major league-ready backend starter. <em>(Alternate site, MLB)</em>",,20370
