Top 100,Org Rk,Name,Org,Pos,Current Level,ETA,FV,Risk,Trend,Age,Ht,Wt,B,T,Sign Yr,Sign Mkt,Sign Org,Bonus,Signed From,Report,Video,PlayerId
,16,"José Buttó","NYM","SP","MLB",2024,"40","Low",,"26.5333333","6' 1""","202","R","R",2016,"J2","NYM",5000,"Venezuela","Buttó was just a couple of roster days and innings away from losing rookie status entering 2024, and was written up as a fifth starter during the offseason here at FanGraphs. He was up and down several times in 2023, made seven solid big league starts, and looked like the fifth starter he's been projected as for the last couple of list cycles. He has a fastball-heavy approach and inelegantly bullies hitters with 92-95 mph fastballs that serve to set up his excellent mid-80s changeup and curt, upper-80s slider, both of which miss bats at an above-average rate. Buttó was throwing more strikes in the low minors but adopted more of a power pitcher's approach with his fastball a couple of season ago, and now tries to attack hitters at the top of the strike zone. He can beat hitters who struggle with that location, but his fastball doesn't have quite enough carry to play as a bat-misser in the meatier parts of the strike zone. He might be better served throwing more secondary pitches. He's a backend/spot starter who may trend toward a long relief role as he runs out of option years.",,"23313"
,19,"Grant Holmes","ATL","MIRP","MLB",2024,"40","Med",,"28.525","6' 1""","215","R","R",2014,"Draft","LAD",2500000,"Conway HS (SC)","Holmes was once a high-profile Dodgers high school draftee who was later traded to Oakland as part of a pretty big Rich Hill/Josh Reddick trade return that also included Frankie Montas and Jharel Cotton. He plateaued with Oakland and was eventually moved to the bullpen and released in the middle of 2022. Since joining Atlanta, his primary breaking ball has shifted from a low-80s curveball to an upper-80s slider, and Holmes has also been throwing a bit harder, averaging 95 mph so far in 2024. The Braves recently moved Holmes from the bullpen back into their rotation at Gwinnett and it's going pretty well. He's peppering the top of the zone with his fastballs and cutters, working with his new-ish slider against righties, and generating arm-side bend on his curveball against lefties. He looks like an active roster big leaguer, probably a long reliever due to Holmes' below-average command.","MvTNMZd4LDA","16944"
,8,"Ben Joyce","LAA","SIRP","MLB",2024,"40","High",,"24.0388888","6' 5""","225","R","R",2022,"Draft","LAA",997500,"Tennessee","Joyce had Tommy John as an underclassman at Tennessee and later became famous for touching 105 mph in college, but as a relief prospect with messy control, he signed for the slot value of pick 73 or so. He's a remarkable athlete who has to have worked incredibly hard for his body to generate such elite velocity in an era of historically high velos. 
Joyce missed time in 2023 due to ulnar neuritis, which limited him to 27.2 total innings (10 in the bigs). He throws from a three-quarters slot with plus-plus arm speed. He appears healthy this spring (he was sent to Double-A), as he's once again sitting 99 and peaking above that, but he's hindered a bit by his erratic control and tick-below-average deception. Joyce’s slider will show sharp two-plane action, and he also throws a version with more length to it; both shapes are able to consistently maintain their above-average bite. Joyce has improved his ability to land the breaking ball in the zone, and he'll need to continue to make strides in that regard for the offering to have above-average effectiveness long-term and not be overly reliant on chase. Barring a drastic improvement to his overall control, he projects as a single-inning reliever who is better suited for middle-relief duties than a role where he’s routinely handling high-leverage spots.",,"31461"
,16,"Stephen Kolek","SDP","SIRP","AAA",2024,"40","Low",,"27.4527777","6' 3""","210","R","R",2018,"Draft","LAD",125000,"Texas A&M","Kolek, the younger brother of former Marlins top five draft pick Tyler Kolek, yo-yo’d back and forth between the bullpen and the starting rotation in the Dodgers and Mariners systems until the Padres made him their 2023 Rule 5 Draft pick. Kolek made the team and has been in the big league bullpen all year, pitching fairly well in a middle inning role. 
San Diego is reaping the rewards of changes Seattle made to Kolek's repertoire. Last season, they moved him back to the bullpen, where he had a two-tick velo bump and started working more with a sinker. His groundball rate spiked and has remained strong in the big leagues. Kolek will whip out the occasional four-seamer, and this plus his slider is how he tends to miss a bat, which he doesn't do a ton. Instead his sinker and cutter generate weak contact. It's great to have this guy in your bullpen for when you need a groundball. He's poised to be a lower-leverage part of San Diego's 'pen for a while.",,"21487"
,16,"Pedro Pagés","STL","C","MLB",2024,"40","Low",,"26.0388888","6' 1""","234","R","R",2019,"Draft","STL",250000,"Florida Atlantic","Aside from the occasional blockable pitch that scoots away from him, Pagés is a very sure-handed and stable backup catching prospect with a plus arm. As a hitter, he tries to compensate for below-average bat speed by keeping things very simple at the dish. He's often late on fastballs and sprays them to the opposite field, and Pagés' best contact comes when he gets a breaking ball that catches enough of the plate for him to hook it into the left field corner. It's a low-impact approach, but enough for Pagés to project as a big league-ready backup catcher. He's locked into that role right now due to the gruesome Willson Contreras injury.",,"25782"
,18,"Connor Norby","MIA","LF","MLB",2024,"40","Low",,"24.3138888","5' 9""","187","R","R",2021,"Draft","BAL",1700000,"East Carolina","Norby had some of the best numbers in college baseball in 2021, hitting .415/.484/.659 at East Carolina. He then hit 29 homers, nearly twice his college career total, in his first full pro season while reaching Triple-A. He totaled a little over 200 games at Norfolk before he got his first sip of the big leagues in early June. 
We have been reticent to stuff Norby because of his defense. He is a very rough second base defender, with fringe range, hands, and actions. He's gotten more corner outfield run in 2024 than ever before and Norby might be bad enough at second that he ends up a corner outfield-only guy relatively soon. What has been unexpected about Norby's 2024 is his significant uptick in strikeouts; he's hovering around a 30% K% so far. This is a little less concerning when you watch Norby, whose hitting hands remain pretty slick looking. He has pole-to-pole power, pulling hanging breaking balls and spraying fastballs to the opposite field. Norby doesn't have huge raw juice — in fact, his measurable power is somewhat underwhelming. He's more about consistently creating playable in-game power with swing loft. The lack of pull-side contact against heaters is a thing to watch here but, whereas Norby's underlying data has typically been less good than his surface stats, this year the inverse is true with regard to his strikeouts. We'd like to see Norby continue to play second base with the hope that he can be passable there and have some versatility. He's much more rosterable as a 2B/OF than solely as an outfielder.",,"29592"
,18,"Oliver Dunn","MIL","2B","MLB",2024,"40","Low",,"27.0805555","5' 10""","198","L","R",2019,"Draft","MIL",137500,"Utah","Dunn, whose brother Ross is in the Twins system, was a Yankees' 2019 11th round pick out of Utah. He hit .196 coming out of the lost 2020 season, and spent a significant portion of both 2021 and 2022 on the IL dealing with multiple injuries, including a fractured jaw, an abdomen strain, and a hamstring strain. The Phillies drafted him in the minor league phase of the 2022 Rule 5 Draft and Dunn had a huge power breakout in 2023 at Double-A Reading, where he hit .271/.396/.506 and slugged 21 homers, more than he had hit throughout his entire career entering 2023. Reading is a hitter’s haven and Dunn was in his age-25 season, so there are good reasons to be skeptical of his sudden change in output, but his underlying power metrics also took a leap, with his average and peak exit velocities (92 mph and 112 mph, respectively) cresting above the big league average. This isn't gigantic, impact power, but it’s meaningful pop for a second baseman. Dunn swings and misses quite a bit, especially within the strike zone, but he’s a dangerous all-fields hitter because of his power and ability to catch some fastballs deep in the hitting zone and punish them the other way. 
Dunn isn't an especially good defensive second baseman, nor is he versatile. He has spent a bit of minor league time at third base (including five AFL games) and in left field, but his lack of mobility and arm strength make him a below-average, second base-only defender in my eyes. This lack of versatility is the biggest barrier between Dunn and 2024 major league playing time. I have him evaluated as an above-replacement player but not one of big impact, similar to Cavan Biggio without plate discipline quite as good.","6lza6uwN-Do","26295"
,30,"Victor Vodnik","COL","SIRP","MLB",2024,"40","Med",,"24.9777777","6' 0""","200","R","R",2018,"Draft","ATL",200000,"Rialto HS (CA)","Vodnik’s fastball velocity has vacillated wildly during his time as a prospect but lately it's booming. He went from sitting 94-95 at the start of 2022 to sitting 97 mph, which he has sustained across the last couple of seasons. Vodnik, who was acquired for Pierce Johnson in 2023, has again been sitting 95-98 during the early going of 2024. His long arm swing is tough to repeat and he scatters all three of his pitches. Both his low-80s slurve and upper-80s changeup can flash plus (the changeup more often), but Vodnik's poor feel for location causes both to play down. He projects as a pretty standard three-pitch middle reliever and will need to find another gear of command if he's going to end up in a higher-leverage role.","GxwNnM9irZ0","24614"
,18,"Ryan Fernandez","STL","SIRP","MLB",2024,"40","Low",,"26.3055555","6' 0""","200","R","R",2018,"Draft","BOS",125000,"Hillsborough CC (FL)","The first pure relief prospect selected in the 2023 Rule 5 Draft (from Boston), Fernandez is a rock solid middle reliever who made the Cardinals out of camp and has been a stellar member of their bullpen so far in 2024. His four-seamer sits 94-96 mph and touches 97. To call his slider and cutter secondary pitches would be misleading, as he's throws them a combined two-thirds of the time. Fernandez's use of his gyroscopic slider dipped in 2023, but when he did throw it, it earned him whiffs at a 63% clip (73% at Triple-A). That kind of bat-missing ability is, ironically, nothing to shake a stick at, and it's generating a 21% swinging strike rate so far against big league hitters. Neither of his pitches are playing like plus weapons right now, but Fernandez's consistency might be an eventual path to a more meaningful role.",,"24862"
,19,"Josh Walker","NYM","SIRP","AAA",2024,"40","Low",,"29.8333333","6' 6""","225","L","L",2017,"Draft","NYM",50000,"New Haven","A late-round Division II success story, Walker rocketed through the minors in 2021, pitched at Triple-A during parts of the next few years and debuted in Flushing in 2023 before an oblique strain sent him to the 60-day IL. He's been back and forth from Syracuse to Citi Field a few times in 2024. A lefty with a great frame, Walker has a stiff overhand delivery that generates depth on a good curveball despite it lacking much spin. It's a nasty enough pitch to play as a backfoot weapon against righties, as well as in a left-on-left capacity. He's also had a little velo uptick in the early going of 2024, and his ability to consistently locate his heater to the top of the zone has helped it garner a chase rate north of 40% this year. He looks like a stable middle reliever.",,"23617"
,25,"Ronny Henriquez","MIN","MIRP","MLB",2024,"40","High",,"24.2805555","5' 8""","155","R","R",2017,"J2","TEX",10000,"Dominican Republic","Henriquez was part of the 2022 Mitch Garver trade, coming over from Texas along with Isiah Kiner-Falefa that March. He got his first big league cup of coffee at the very end of the 2022 season then was injured during 2023 spring training (right elbow inflammation; he had a PRP injection) and put on the IL for the first time in his career. When Henriquez returned, he was put in the bullpen and struggled. His approach to pitching has shifted in 2024, as Henriquez is pitching heavily off his secondary stuff and generating more groundballs. He attacks with his 87-91 mph cutter early in counts and then uses a plus-flashing changeup to finish hitters off, while his four-seamer has become a tertiary offering. Henriquez is a very athletic little guy who should refine his command over time and end up a reliable middle reliever.",,"24094"
,13,"Ryan Bliss","SEA","2B","MLB",2024,"40","Med",,"24.8","5' 6""","165","R","R",2021,"Draft","ARI",1250000,"Auburn","Bliss is a pretty fascinating and fun-to-scout player who, despite his flaws, is in position to make an impact on a Mariners roster that needs more offense from second base. Acquired from Arizona in the Paul Sewald trade, Bliss makes impressively hard contact for a hitter his size, and he does so in what appears to be a short mechanical distance. This isn't a guy hitting balls north of 110 mph or anything like that, but when Bliss makes contact it tends to be hard and he can spray it to all fields. He deals with a pretty substantial hole in the top half of the strike zone, where he is very vulnerable to fastballs and has been for a while, even when he was only striking out at a 17% clip in the mid-minors. Since he's joined the Mariners organization, Bliss' plate discipline has taken a pretty substantial leap. His swing rates haven't changed, but his chase rates (especially with two strikes) have come way, way down. It's not a premium offensive profile by any stretch, but if we line up all the game's primary second basemen, it's good enough for Bliss to be in the no. 25-40 range of that group right now. 
Bliss has continued to play some shortstop in the minors this year, but he doesn't have the arm to do it at the big league level and there are times when his arm is even an issue at second base. He makes some easy plays look tough and some tough plays look easy when the latter require big range or acrobatic effort. He might be Seattle's best option at the keystone right now and could help stabilize the position simply by being fine.",,"29547"
,14,"Dominic Fletcher","CHW","CF","AAA",2024,"40","Med",,"27.0805555","5' 9""","188","L","L",2019,"Draft","ARI",700000,"Arkansas","Fletcher was a tweener SoCal high school prospect who matriculated to Arkansas. He has filled out in pro ball and added more power than his 5-foot-9 frame would suggest. He slashed .295/.366/.474 as a Diamondbacks minor leaguer prior to his offseason trade to Chicago for pitching prospect Cristian Mena. Fletcher made his big league debut in 2023 when Alek Thomas was sent back to Triple-A to rework his swing. He hit an impressive .301/.350/.441 in a 28-game big league stint, but his .263 xwOBA was considerably lower than his actual .340 mark. He has become surprisingly buff and strong for a 5-foot-9 hitter, his arms are gigantic for a person his size, and Fletcher has done so while retaining fluidity in his hips and shoulders, both of which are evident as he finishes his swing. The sweeping nature of his bat path means Fletcher does most of his extra-base damage against slow stuff he can scoop at the bottom of the zone. He inside-outs a lot of fastballs the other way, and pitchers can limit his damage by approaching him with heat. Contrary to the way he was projected in high school, he now has a power-over hit profile. 
Fletcher is an average runner from home to first and doesn't have the pure speed to play center field regularly, but his reads and routes out are good enough for him to moonlight there in an emergency. He projects as a part-time corner outfielder that a team can win with, but probably isn't one who you're going to win because of. ",,"26149"
,19,"Erik Miller","SFG","SIRP","MLB",2024,"40","Med",,"26.6333333","6' 5""","220","L","L",2019,"Draft","PHI",428300,"Stanford","Acquired from the Phillies before the 2023 season in exchange for hard-throwing reliever Yunior Marte, Miller is a stiff, hard-throwing lefty reliever with a great changeup. The Giants never bothered developing him as a starter and moved Miller straight into the bullpen after they acquired him. He has enjoyed a three-tick velo bump since joining the org (some of that is from the bullpen move), and sat 96 mph in 2023 and again early in 2024. Miller's arm slot and release varies frequently, especially when he throws his changeup, for which he has a tendency to drop down to a noticeably lower angle. His changeup has big fading action and is going to be a bat-missing big league offering anyway; it's easily his best pitch, as he lacks feel for locating his low-80s slurve. He has a pretty standard changeup-oriented middle reliever's stuff.","QhwKnFKI7Zs","26252"
,18,"Troy Taylor","SEA","SIRP","AAA",2025,"40","Low",,"23.0611111","6' 0""","205","R","R",2022,"Draft","SEA",125000,"UC Irvine","Taylor was a high school shortstop who moved to the mound in college, where he rambled from Long Beach State to Cypress College and finally to UC Irvine. He had a dominant first pro season facing A-ball hitters who couldn't handle his two-pitch mix. Taylor struck out a batter per inning and generated a 66% groundball rate across 45.1 A-ball innings in 2023 and then looked good in the Arizona Fall League. He hasn't been quite as dominant at Double-A Arkansas, where he has mostly spent 2024, but he still has a two-pitch mix that looks poised to play in a middle inning role. Taylor sits 93-97 with big tailing action and his mid-80s slider has big wipe in the opposite direction. It's his slider that has underperformed so far in 2024; it's generating way less swing-and-miss than it did last season. Here I'm betting on Taylor's athleticism, feel for spin, and (to a degree) Seattle's player dev to get things back on track. Isolating Taylor's slider performance since June via Synergy Sports indicates that this is already happening, as the pitch has a 50% chase rate since then.",,"31883"
,34,"Hunter Bigge","TBR","SIRP","MLB",2024,"40","Med",,"26.3027777","6' 0""","205","R","R",2019,"Draft","CHC",125000,"Harvard","Bigge was sitting 88-92 at Harvard (he was a 12th rounder) but had a spike into the 92-96 mph range in the bullpen after he was drafted. For the past couple of seasons Bigge's stuff has ridden a bit of a roller coaster and there have been times when he's sitting 92-94 and others (like more recently) where he's sitting 97-99. He's also dealt with injuries and wildness at times, but in 2024 Bigge changed his placement on the rubber and he looks more comfortable from this starting point. After starting the year on the IL he has thrown really hard and kept his walks at a reasonable level. If the changes to Bigge's operation have resulted in actual strike-throwing growth then he's going to be a good big league reliever. His upper-80s cutter and mid-80s sweeper give him two other above-average pitches (the cutter is better). If the strikes are a small sample blip then he'll be more limited to lower-leverage spots during his Rays tenure.",,"26259"
,21,"Cole Winn","TEX","SIRP","AAA",2024,"40","Med",,"24.85","6' 2""","190","R","R",2018,"Draft","TEX",3150000,"Orange Lutheran HS (CA)","In a 2018 draft without a ton of college pitching, Winn was seen as a safe facsimile because of his deep repertoire and polish relative to most high schoolers. His career to this point has run counter to that evaluation, and the Rangers put him in the bullpen in the middle of 2023. After struggling initially, Winn pitched well at Round Rock during the first half of 2024 (11 K/9, 2 BB/9) en route to what I imagine was a cathartic big league debut for a number of parties. The strikeouts didn't translate to the big league level in a small sample and Winn was put on the 60-Day IL with a strained shoulder capsule at the end of June. If you're inclined to bet on big, prototypical pitching frames as I am, then Winn should still be in your mix as a solid middle reliever. He's sitting 95, is up to 98, and has scrapped his once trademark curveball in favor of a hard slider/splitter combo, with each flashing bat-missing ability. I don't think he's ticketed for late-inning work or anything, but relievers with three viable weapons who can face hitters of either handedness tend to find their way into middle relief duty.","JTWvLDwruWs","22113"
,19,"Kyle Leahy","STL","MIRP","MLB",2024,"40","Med",,"27.325","6' 5""","225","S","R",2018,"Draft","STL",75000,"Colorado Mesa Univ.","After bouncing back and forth between the rotation and bullpen in the seasons surrounding the pandemic, Leahy threw an absurd 160 innings in 2022 between the regular season and the Fall League. He was working with four 45-grade pitches as a starter but showed a velo leap when he shifted to relief in Arizona. Leahy permanently moved to the bullpen in 2023, sustained the velo bump, and reached St. Louis. He's thrown 11.1 big league innings as of list publication.  
Leahy has a tall, lean frame and throws out of a high three-quarters arm slot with a five-pitch mix. He generates plus-plus extension (7.3 feet), but it doesn't result in plus-plus life, and overall, his heater plays as an average offering that sits 94-97 mph and will touch 98 mph. Leahy’s cutter/slider is his sharpest, most consistent offering. It’s a firm breaker that ranges between 88-91 mph and features late two-plane break that he bends down and away to righties. He'll also throw a sweeping slider that is lighter on velocity (83-86 mph) and has lesser spin quality. His curveball is a 12-to-6er and will also show tight spin, but it’s break begins much earlier than his slider and his feel for landing it in the zone is inferior. Leahy will also mix in a rarely used power changeup (88-91 mph) that, at its best, has late dive to it. You can see why the Cardinals tried to develop him as a starter, and Leahy has a deep enough mix to keep batters of either handedness in check. He lacks late-inning stuff, but he should be a quality reliever who can handle multiple lower-leverage frames at a time.",,"24763"
,21,"Jacob Latz","TEX","SIRP","AAA",2024,"40","Low",,"28.4805555","6' 2""","185","R","L",2017,"Draft","TEX",386100,"Kent State","Latz has had a litany of injuries and ended up getting stem cell therapy late in 2019 to try to avoid surgery. He was then healthy for a few years (and got a cup of coffee in 2021) before a shoulder issue popped up in 2022 and the Rangers moved him to the bullpen when he returned. Latz experienced a two-tick velo bump with the move; his heater averaged 94.5 mph in 2023 and he's back in that area again in 2024. Latz has three big league-quality weapons in his heater, a plus changeup (which often finishes high but garners a ton of chase) and his 82-85 mph slider. He also has an upper-70s curveball with pretty good depth that he deploys on occasion. His changeup has allowed Latz to deal with hitters of either handedness in a middle-inning capacity.",,"21306"
,24,"Brett Harris","OAK","3B","AAA",2024,"40","Low",,"26.2694444","6' 2""","208","R","R",2021,"Draft","OAK",120000,"Gonzaga","Harris is an elegant defender with soft hands and a sweet throwing stroke. His footwork, hands and actions are all smooth and precise, though Harris is not especially rangy. He has played some middle infield in the minors but the majority of his reps have come at third base, where Harris' lack of range is less often a problem and his other attributes really play. Offensively, Harris makes a lot of low-lying opposite field contact. His downward-cutting swing often drives the baseball into the ground, and though he's tended to produce above the league average at each of his minor league stops, it has come as Harris has been quite old for the level to which he was assigned. His contact rates from 2023 were very exciting (80% overall, 89% in the zone) but have declined since his promotion to Triple-A (those same stats are 72% and 75% respectively so far in 2024); he made his big league debut just before list publication. The best-case outcome for someone like Harris is a career similar to Matt Duffy's, where his hit tool holds water in a profound way and he's able to play a glove- and contact-driven role for many years. More likely, Harris is an above-replacement Emmanuel Rivera type who hops around for a little while.",,"29788"
,20,"Blaze Alexander","ARI","SS","AAA",2024,"40","Low",,"25.3055555","5' 11""","160","R","R",2018,"Draft","ARI",500000,"IMG Academy HS (FL)","Alexander showed no ill effects from an early 2023 thumb injury and had another successful season at Triple-A Reno. He is now a career .276/.371/.454 hitter in the minors and had a hot 2024 spring training, which, along with Jordan Lawlar's injury, helped him break camp with the major league club. Like Pavin Smith and Jake McCarthy, sudden buzz around Alexander should be taken with a healthy grain of salt. His tools are going to enable him to play a utility role, and he's currently in a timeshare with Kevin Newman as a result of Arizona's many injuries, but he probably isn't a late-breaking everyday shortstop prospect. 
Alexander has average raw power and is capable of doing extra-base damage the other way when he's late on a pitch (which is fairly common). He also has plus plate discipline and an all-world arm (with inconsistent accuracy) that is often the difference between turning a double play or not. Where Alexander struggles is with contact. Despite his minor league batting average track record, Alexander's late load and longer swing make him very vulnerable to high fastballs. He ran a 65% contact rate in 2023, which would rank him last among big league shortstops who saw at least 150 PA last season, right below Paul DeJong and Javier Báez, in large part because he swings underneath those heaters. Viable shortstops with this much power are valuable and Alexander is playing the injury stopgap role his tools suggest he should. His long-term ceiling is likely that of a bench utility infielder.","SqfVVOm-a8k","23789"
,20,"Hunter Stratton","PIT","SIRP","AAA",2024,"40","Low",,"27.8722222","6' 4""","225","R","R",2017,"Draft","PIT",,"Walters State CC (TN)","Stratton attacks hitters with three pitches that have glove-side action: a mid-90s fastball that often has natural cut, an distinct low-90s cutter, and a sweepy mid-80s slider. All three pitches generated above-average rates of swing-and-miss at Triple-A in 2023 before Stratton made his big league debut late in the year. He broke camp with the big club in 2024 and has shown a meaningful improvement in his feel for locating his slider, with that pitch's swing-and-miss performance taking a leap. His velocity is trending down somewhat as the 2024 season draws on, but Stratton looks like a very reliable middle relief option who has rooted himself on the active roster.",,"23455"
,21,"Roddery Muñoz","MIA","SIRP","MLB",2024,"40","High",,"24.4638888","6' 3""","210","R","R",2017,"J2","ATL",30000,"Dominican Republic","Muñoz began his career as a starter in the Braves system before he began dealing with injuries and was moved to the bullpen while on their 40-man. He was DFA'd in mid-2023 and began hopping around a few orgs on waivers (Washington, Pittsburgh) before settling in with Miami, which is again deploying him as a starter in 2024. Given the Marlins' need for people to eat innings (a need that only seems likely to grow as the trade deadline approaches), Muñoz may be in that role for the rest of the year before transitioning back to relief down the road. He's better suited for the bullpen due to his below-average control and the way his fastball's ineffectual shape tends to cause it to punch below the weight of its velocity. Muñoz tries to mitigate this by mixing in sinkers, cutters, and hard sliders that land in the zone. His best cutters are plus, but Muñoz doesn't locate his stuff consistently enough for them to play like plus weapons. As long as he's throwing this hard, he should be given chance after chance to settle into a role, most likely as a low-leverage reliever.",,"25311"
,21,"Kyle Nicolas","PIT","MIRP","MLB",2024,"40","Med",,"25.6083333","6' 4""","223","R","R",2020,"Draft","MIA",1129700,"Ball State","Nicolas spent much of his time at Ball State in the bullpen but was developed as a starter in pro ball until last season when, after struggling his entire career to keep his walk rate in the single digits, he was put in the 'pen. He made his big league debut at the end of 2023, and after breaking camp with Indianapolis, he has been on the big league roster since the very end of April. Nicolas has dealt with some rookie speed bumps but still has the stuff of a big league multi-inning reliever, albeit one whose command limits him to a lower-leverage version of the role. Nicolas will sit 96-99 with angle that causes it to play down. Lack of command inhibits his super hard slider's effectiveness, but it's a nasty pitch that bends in as hard as 93-94 mph. His curveball, often 85-87 mph, also has incredible velocity for a pitch that has such traditional curveball shape. There's still a chance that Nicolas will hone his bullpen velocity (he was only sitting 94 as a starter) and grow into a more meaningful role. For now, the rest of his rookie season will be about finding consistency and sometimes getting six outs at a time.",,"27775"
,12,"Jacob Amaya","CHW","SS","MLB",2024,"40","Low",,"26.0777777","6' 0""","180","R","R",2017,"Draft","LAD",247500,"South Hills HS (CA)","Amaya is a skills-over-tools infielder whose versatility and ability to play shortstop should enable a utility infield role in the near future. Amaya doesn't have the huge physical tools of a premium shortstop defender (he's more average there), but his hands and actions are exceptional and make him a plus defender at the other infield positions. A lack of physicality and power will limit his offensive impact, but Amaya has a great eye for the strike zone, as well as an idea of which pitches he can drive for doubles. He's got a short, punchy swing you can't beat with velo alone, and Amaya has run plus contact rates again in 2024. In his final option year, Amaya should end up in a steady on-roster role as a sixth infielder within the next year.",,"23296"
,22,"Nasim Nuñez","WSN","SS","AAA",2024,"40","Low",,"24.1194444","5' 9""","168","S","R",2019,"Draft","MIA",2200000,"Collins Hill HS (GA)","Washington's Rule 5 selection this past winter, Nuñez has stuck on their roster but has barely played; as of list publication, he has fewer than 10 big league plate appearances. Nuñez is a twitchy, glove-first middle infielder with virtually no power. Long-term, he projects as a team’s sixth infielder, a slick-fielding defensive replacement and runner. For how little power he produces, Nuñez maintains a good feel for getting his bat on the ball, with a swinging strike rate under 10% in 2023. He buoys his overall profile with a ton of speed, to the tune of 52 stolen bases last year and 70 the year before. Nuñez will have some situational utility when his team needs a ball in play or a pinch-runner, but it’s his incredible hands, range, athleticism and infield versatility that should drive a John McDonald-esque career.",,"25979"
,26,"Kody Funderburk","MIN","SIRP","AAA",2024,"40","Low",,"27.8444444","6' 4""","230","L","L",2018,"Draft","MIN",100000,"Dallas Baptist","Funderburk is a deceptive, low-90s lefty with a sneaky fastball that competes at the belt even though he only throws about 92. He generated what was then a career-best 35.7% K% at St. Paul in 2023 while maintaining a groundball rate north of 50%. In 2024, he's been back and forth from St. Paul and the big league clubhouse. Before the season Funderburk was evaluated as an up/down reliever, but he's consistent enough and has an effective enough fastball duo to project him as a steady middle relief piece. 
Funderburk hides the ball well and the flat line on his heater is tough for hitters to get on top of when he locates to the top of the zone. This version of his fastball often has natural cut, but Funderburk also has a sinker variant with drastically different movement. The split in horizontal movement between these two pitches helps to keep him off the barrel and generate a ton of grounders. Funderburk also has a low-80s slider that has continued to play like a plus pitch in his 2024 big league sample. He's a contender's second bullpen lefty.",,"24993"
,29,"Bryce Jarvis","ARI","MIRP","MLB",2024,"40","Low",,"26.7638888","6' 2""","195","L","R",2020,"Draft","ARI",2650000,"Duke","Jarvis has sustained the 2020 velocity spike that helped him become a first rounder and he should throw even harder now that he's moved to the bullpen full-time in 2024. He's sitting 96 early on, but the line on his fastball is hittable and it only missed bats at a 17% clip last season when he was sitting 94, mostly as a starter. Jarvis' slider gives him one actual bat-missing pitch, but he needs to command it more consistently to avoid it getting whacked; it's very vulnerable when it backs up on him, which is often. His starter pedigree and repertoire depth should allow him to play a low-leverage bulk relief role.",,"27477"
,30,"Jhonkensy Noel","CLE","1B","MLB",2024,"35+","Med",,"23.2111111","6' 3""","250","R","R",2017,"J2","CLE",100000,"Dominican Republic","Noel has been a power-hitting prospect of note for the last several years, as he had absurd exit velocities for a teenage hitter in the lower levels of the minors. Poor plate discipline has begun to have a more meaningful impact on Noel's performance as he has climbed the minor league ladder, and as he has become a relatively immobile first base-only athlete (especially for his age), it looks increasingly less likely that he will be able to clear the high offense bar necessary for a hitter with his flaws. Because the Guardians are so starved for power, it's plausible Noel will be up and down this year if one of their thumpers gets hurt. This is a fringe 40-man guy who (and it's rare for me to write this about such a young player) is probably two years away from being a candidate for pro ball in Asia.",,"24257"
,31,"Ben Rice","NYY","DH","MLB",2026,"35+","Med",,"25.6083333","6' 1""","215","L","R",2021,"Draft","NYY",125000,"Dartmouth","Rice had one of the best surface-level statlines in the 2023 minor leagues as he slashed .324/.434/.615 across three levels, ending the season at Double-A Somerset. I was hoping to juice Rice more than this at the onset of the process for this list, but I left my film study of his defense feeling extremely bearish about his ability to stay behind the plate. There is still big time lefty bat speed here, enough to make Rice interesting as a bat-only prospect. The ferocity in his swing and the strength and flexibility in his lower half are all exciting, and Rice might end up having a two or three year peak in the mold of a Jared Walsh or Justin Bour, or perhaps be deployed the way Blake Sabol was in 2023.",,"29576"
,26,"Carson Spiers","CIN","SP","AAA",2024,"35+","Med",,"26.8888888","6' 3""","205","R","R",2020,"UDFA","CIN",20000,"Clemson","Spiers had a bounce-back 2023 as he repeated Double-A after struggling to miss bats there in 2022 and then made his big league debut. His velo is down a bit at the onset of 2024, as his fastball averaged 92 in his first Louisville outing of the year. He's essentially a five-pitch guy — four-seam, two-seam, cutter, slider, changeup — with fair command. Spiers has an east/west style of pitching that requires plus command to really thrive, and unless he develops that deep into his 20s, he's more of a spot starter than a steady rotation guy.",,"27685"
,22,"Keider Montero","DET","SP","AAA",2024,"35+","Low",,"24.2361111","6' 1""","215","R","R",2016,"J2","DET",40000,"Venezuela","For the past two seasons, Montero has maintained arm strength (sitting 93-96 mph) that he had only ever shown in short bursts before. In 2023, he did so across just shy of 130 innings. Despite his natural talent for spin (his curveballs and sliders often reside in the 2,650-2,900 rpm range), Montero hasn't yet developed a good secondary pitch. He will deliver the occasional plus breaking ball, but his lack of command hinders either's ability to be perform consistently. It would be a shame to waste Montero's durability in a relief role, but he doesn't have the pitch mix to comfortably project as a starter. Still just 23 and entering his first option year, Montero has a better chance to find a good second pitch if he's forced to use them a lot working through the order multiple times. He'll likely spend his option years back and forth from Toledo before hopefully gaining traction as a workhorse middle reliever.",,"22630"
